section,index,id_hex,slot,ja
17,407,924F9A94,text3,後，哈克等人終於打倒武賴。
17,407,924F9A94,text4,\xBE\x8C，哈克等人終於打倒武賴。
17,408,69FCC493,text1,，哈克等人終於打倒武賴。
17,408,69FCC493,text2,，哈克等人終於打倒武賴。
17,408,69FCC493,text3,トルの故郷であるエンナカムイへ向かう。
17,408,69FCC493,text4,\x83\x88ルの故郷であるエンナカムイへ向かう。
17,409,BBBB2677,text1,ルの故郷であるエンナカムイへ向かう。
17,409,BBBB2677,text2,ルの故郷であるエンナカムイへ向かう。
17,409,BBBB2677,text3,\x82\x8Bエンナカムイへ向かう。
17,409,BBBB2677,text4,\x8Bエンナカムイへ向かう。
17,410,3D2F54D9,text1,\x82\xA8ンナカムイへ向かう。
17,410,3D2F54D9,text2,\x82\xA8ンナカムイへ向かう。
17,410,3D2F54D9,text3,"\xB8\x9D都，
前往奧修特爾的故鄉恩那卡姆依。"
17,410,3D2F54D9,text4,"\x9D都，
前往奧修特爾的故鄉恩那卡姆依。"
17,411,187DE650,text1,"\x83\xBD，
前往奧修特爾的故鄉恩那卡姆依。"
17,411,187DE650,text2,"\x83\xBD，
前往奧修特爾的故鄉恩那卡姆依。"
17,411,187DE650,text3,\x80\x82
17,411,187DE650,text4,\x82
17,412,EB76B7C4,text1,"They escape the imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy."
17,412,EB76B7C4,text2,"They escape the imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy."
17,412,EB76B7C4,text3,"e the imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy."
17,412,EB76B7C4,text4," the imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy."
17,413,39315520,text1,"he imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy."
17,413,39315520,text2,"he imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy."
17,413,39315520,text3,\xB4ライとの戦いで精根尽きたハクたちに、一時の安堵が漂う。
17,413,39315520,text4,ライとの戦いで精根尽きたハクたちに、一時の安堵が漂う。
17,414,38DA836C,text1,\xA9イとの戦いで精根尽きたハクたちに、一時の安堵が漂う。
17,414,38DA836C,text2,\xA9イとの戦いで精根尽きたハクたちに、一時の安堵が漂う。
17,414,38DA836C,text3,根尽きたハクたちに、一時の安堵が漂う。
17,414,38DA836C,text4,\xA0\xB9尽きたハクたちに、一時の安堵が漂う。
17,415,9AF79507,text1,尽きたハクたちに、一時の安堵が漂う。
17,415,9AF79507,text2,尽きたハクたちに、一時の安堵が漂う。
17,415,9AF79507,text3,賴的戰鬥中用盡全力的哈克等人，一時安心下來。
17,415,9AF79507,text4,\xB3\xB4的戰鬥中用盡全力的哈克等人，一時安心下來。
17,416,75D7D28A,text1,的戰鬥中用盡全力的哈克等人，一時安心下來。
17,416,75D7D28A,text2,的戰鬥中用盡全力的哈克等人，一時安心下來。
17,416,75D7D28A,text3,\x85\xA8力的哈克等人，一時安心下來。
17,416,75D7D28A,text4,\xA8力的哈克等人，一時安心下來。
17,417,A0FDF477,text1,\x8A\x9B的哈克等人，一時安心下來。
17,417,A0FDF477,text2,\x8A\x9B的哈克等人，一時安心下來。
17,417,A0FDF477,text3,\x82
17,417,A0FDF477,text4,
17,418,CF8BCF27,text1,"aku's group, exhausted from the fight with Vurai,
are finally able to get a moment's rest."
17,418,CF8BCF27,text2,"aku's group, exhausted from the fight with Vurai,
are finally able to get a moment's rest."
17,418,CF8BCF27,text3," with Vurai,
are finally able to get a moment's rest."
17,418,CF8BCF27,text4,"with Vurai,
are finally able to get a moment's rest."
17,419,EAD97DAE,text1,"th Vurai,
are finally able to get a moment's rest."
17,419,EAD97DAE,text2,"th Vurai,
are finally able to get a moment's rest."
17,419,EAD97DAE,text3,。
17,419,EAD97DAE,text4,\x80\x82
17,420,82436E2C,text1,
17,420,82436E2C,text2,
17,420,82436E2C,text3,"修特爾卻察覺到了#@－－#
事情還並未結束。"
17,420,82436E2C,text4,"\xBF\xAE特爾卻察覺到了#@－－#
事情還並未結束。"
17,421,A711DCA5,text1,"特爾卻察覺到了#@－－#
事情還並未結束。"
17,421,A711DCA5,text2,"特爾卻察覺到了#@－－#
事情還並未結束。"
17,421,A711DCA5,text3,
17,421,A711DCA5,text4,"However, Oshtor senses...
that this is not the end."
17,422,53774928,text1,"wever, Oshtor senses...
that this is not the end."
17,422,53774928,text2,"wever, Oshtor senses...
that this is not the end."
17,422,53774928,text3,"Oshtor senses...
that this is not the end."
17,422,53774928,text4,"shtor senses...
that this is not the end."
17,423,EF2CAA1B,text1,"tor senses...
that this is not the end."
17,423,EF2CAA1B,text2,"tor senses...
that this is not the end."
17,423,EF2CAA1B,text3,は、<仮面:アクルカ>の力を解放したヴライが迫っている。
17,423,EF2CAA1B,text4,\x81\xAF、<仮面:アクルカ>の力を解放したヴライが迫っている。
17,424,F7DC4D16,text1,、<仮面:アクルカ>の力を解放したヴライが迫っている。
17,424,F7DC4D16,text2,、<仮面:アクルカ>の力を解放したヴライが迫っている。
17,424,F7DC4D16,text3,\x81\x9Fヴライが迫っている。
17,424,F7DC4D16,text4,\x9Fヴライが迫っている。
17,425,CCF80AC7,text1,\x83\xB4ライが迫っている。
17,425,CCF80AC7,text2,\x83\xB4ライが迫っている。
17,425,CCF80AC7,text3,\x82
17,425,CCF80AC7,text4,
17,426,CDD62C66,text1,\xA7\xA3放<假面:亞庫爾卡>力量的武賴從背後追了上來。
17,426,CDD62C66,text2,\xA7\xA3放<假面:亞庫爾卡>力量的武賴從背後追了上來。
17,426,CDD62C66,text3,亞庫爾卡>力量的武賴從背後追了上來。
17,426,CDD62C66,text4,\xBA\x9E庫爾卡>力量的武賴從背後追了上來。
17,427,9F83AE79,text1,庫爾卡>力量的武賴從背後追了上來。
17,427,9F83AE79,text2,庫爾卡>力量的武賴從背後追了上來。
17,427,9F83AE79,text3,", who has unleashed the power of his Akuruka,
 is advancing on them from behind."
17,427,9F83AE79,text4," who has unleashed the power of his Akuruka,
 is advancing on them from behind."
17,428,907FD46D,text1,"ho has unleashed the power of his Akuruka,
 is advancing on them from behind."
17,428,907FD46D,text2,"ho has unleashed the power of his Akuruka,
 is advancing on them from behind."
17,428,907FD46D,text3,"f his Akuruka,
 is advancing on them from behind."
17,428,907FD46D,text4," his Akuruka,
 is advancing on them from behind."
17,429,DB316733,text1,"is Akuruka,
 is advancing on them from behind."
17,429,DB316733,text2,"is Akuruka,
 is advancing on them from behind."
17,429,DB316733,text3,\x82\x92迎え撃つことを決心した……
17,429,DB316733,text4,\x92迎え撃つことを決心した……
17,430,5DA5159D,text1,\xBF\x8Eえ撃つことを決心した……
17,430,5DA5159D,text2,\xBF\x8Eえ撃つことを決心した……
17,430,5DA5159D,text3,爾決定獨自迎擊武賴……
17,430,5DA5159D,text4,\x88\xBE決定獨自迎擊武賴……
17,431,F8E5C7EF,text1,決定獨自迎擊武賴……
17,431,F8E5C7EF,text2,決定獨自迎擊武賴……
17,431,F8E5C7EF,text3," decides to face Vurai alone so that
Haku and the others can escape to safety."
17,431,F8E5C7EF,text4,"decides to face Vurai alone so that
Haku and the others can escape to safety."
17,432,8BFCF680,text1,"cides to face Vurai alone so that
Haku and the others can escape to safety."
17,432,8BFCF680,text2,"cides to face Vurai alone so that
Haku and the others can escape to safety."
17,432,8BFCF680,text3," so that
Haku and the others can escape to safety."
17,432,8BFCF680,text4,"so that
Haku and the others can escape to safety."
17,433,40A02525,text1," that
Haku and the others can escape to safety."
17,433,40A02525,text2," that
Haku and the others can escape to safety."
17,433,40A02525,text3,……？
17,433,40A02525,text4,\x80\xA6…？
17,434,C634578B,text1,…？
17,434,C634578B,text2,…？
17,434,C634578B,text3,\xA6…追って来たか
17,434,C634578B,text4,…追って来たか
17,435,0D68842E,text1,\xA6追って来たか
17,435,0D68842E,text2,\xA6追って来たか
17,435,0D68842E,text3,\x80\x82気のせいではないか？
17,435,0D68842E,text4,\x82気のせいではないか？
17,436,8C54C274,text1,\xB0\x97のせいではないか？
17,436,8C54C274,text2,\xB0\x97のせいではないか？
17,436,8C54C274,text3,\x9F
17,436,8C54C274,text4,
17,437,BA6D856F,text1,-
17,437,BA6D856F,text2,-
17,437,BA6D856F,text3,\x81\x98き憤怒と、狂おしいまでの破壊への衝動……
17,437,BA6D856F,text4,\x98き憤怒と、狂おしいまでの破壊への衝動……
17,438,C6704BAD,text1,\x81\x8D憤怒と、狂おしいまでの破壊への衝動……
17,438,C6704BAD,text2,\x81\x8D憤怒と、狂おしいまでの破壊への衝動……
17,438,C6704BAD,text3,\xAE衝動……
17,438,C6704BAD,text4,衝動……
17,439,135A6D50,text1,\x9D動……
17,439,135A6D50,text2,\x9D動……
17,439,135A6D50,text3,れがし>の知る限り一人しかおらぬ
17,439,135A6D50,text4,\x82\x8Cがし>の知る限り一人しかおらぬ
17,440,76DD7E18,text1,がし>の知る限り一人しかおらぬ
17,440,76DD7E18,text2,がし>の知る限り一人しかおらぬ
17,440,76DD7E18,text3,か？
17,440,76DD7E18,text4,\x81\x8B？
17,441,BD81ADBD,text1,？
17,441,BD81ADBD,text2,？
17,441,BD81ADBD,text3,\xA3……
17,441,BD81ADBD,text4,……
17,442,2D8BFD34,text1,\xA6…
17,442,2D8BFD34,text2,\xA6…
17,442,2D8BFD34,text3,\x81はい、ココポ#@－－#
17,442,2D8BFD34,text4,はい、ココポ#@－－#
17,443,6BD84EA0,text1,\xAFい、ココポ#@－－#
17,443,6BD84EA0,text2,\xAFい、ココポ#@－－#
17,443,6BD84EA0,text3,\x97でも先へ進んでもらいたい
17,443,6BD84EA0,text4,でも先へ進んでもらいたい
17,444,ED4C3C0E,text1,\xA7も先へ進んでもらいたい
17,444,ED4C3C0E,text2,\xA7も先へ進んでもらいたい
17,444,ED4C3C0E,text3,
17,444,ED4C3C0E,text4,
17,445,AB1F8F9A,text1,
17,445,AB1F8F9A,text2,
17,445,AB1F8F9A,text3,\x82お前、自分の<躰:からだ>がどんな状態かわかってるのか？
17,445,AB1F8F9A,text4,お前、自分の<躰:からだ>がどんな状態かわかってるのか？
18,0,6F68A1A3,text1,ら、最後は逆さ吊りにして連行したのが不味かったか？
18,0,6F68A1A3,text2,ら、最後は逆さ吊りにして連行したのが不味かったか？
18,0,6F68A1A3,text3,\x81\xA3たか？
18,0,6F68A1A3,text4,道が悪い、立ったりすると危ないぞ
18,1,4445F260,text1,\x80\xA6………
18,1,4445F260,text2,\x80\xA6………
18,1,4445F260,text3,\xBF\xA6ッ！！
18,1,4445F260,text4,-
18,2,5D5EC321,text1,\x8Dコネ様……！！
18,2,5D5EC321,text2,\x8Dコネ様……！！
18,2,5D5EC321,text3,んな>は#@－－#
18,2,5D5EC321,text4,がいなくなったら、誰が皇女さんを看る。クオンは残れ
18,3,121F55E6,text1,\x80\xA6
18,3,121F55E6,text2,\x80\xA6
18,3,121F55E6,text3,も駄目だ、皇女さんの護りが手薄になる。ウルゥル、サラァナが寝込んでる現状、人手を減らすのは不味い 
18,3,121F55E6,text4,\x81サラァナが寝込んでる現状、人手を減らすのは不味い 
18,4,0B0464A7,text1,らすのは不味い 
18,4,0B0464A7,text2,らすのは不味い 
18,4,0B0464A7,text3,\x8Cくのが先決だ。かわりに連れ戻してくるから、みんなは先に行っててくれ
18,4,0B0464A7,text4,んなは先に行っててくれ
18,5,20293764,text1,連れて戻るから、安心しろ！
18,5,20293764,text2,連れて戻るから、安心しろ！
18,5,20293764,text3,のかな
18,5,20293764,text4,\x81\x8Bら
18,6,3D776116,text1,ても死にそうに無いのがハクだもの
18,6,3D776116,text2,ても死にそうに無いのがハクだもの
18,6,3D776116,text3,\x81\x86に無いのがハクだもの
18,6,3D776116,text4,\x86に無いのがハクだもの
18,7,7639D248,text1,\x81\xAB無いのがハクだもの
18,7,7639D248,text2,\x81\xAB無いのがハクだもの
18,7,7639D248,text3,\xAE
18,7,7639D248,text4,
18,8,9EB1A131,text1,-
18,8,9EB1A131,text2,-
18,8,9EB1A131,text3,\x81\xAAい
18,8,9EB1A131,text4,\xAAい
18,9,BBE313B8,text1,\x81\x84
18,9,BBE313B8,text2,\x81\x84
18,9,BBE313B8,text3,
18,9,BBE313B8,text4,-
18,10,48E8422C,text1,はぁ、はぁ、はぁ#@－－#捕まえたぞ、ネコネ！
18,10,48E8422C,text2,はぁ、はぁ、はぁ#@－－#捕まえたぞ、ネコネ！
18,10,48E8422C,text3,\x81\x81、はぁ#@－－#捕まえたぞ、ネコネ！
18,10,48E8422C,text4,\x81、はぁ#@－－#捕まえたぞ、ネコネ！
18,11,FA68292D,text1,\x80\x81はぁ#@－－#捕まえたぞ、ネコネ！
18,11,FA68292D,text2,\x80\x81はぁ#@－－#捕まえたぞ、ネコネ！
18,11,FA68292D,text3,\xBC\x9F　は、放すです！
18,11,FA68292D,text4,\x9F　は、放すです！
18,12,EB2E820B,text1,\x80\x80は、放すです！
18,12,EB2E820B,text2,\x80\x80は、放すです！
18,12,EB2E820B,text3,兄:あに>さま、<兄:あに>さまの所へ#@－－#
18,12,EB2E820B,text4,\x85\x84:あに>さま、<兄:あに>さまの所へ#@－－#
18,13,207251AE,text1,:あに>さま、<兄:あに>さまの所へ#@－－#
18,13,207251AE,text2,:あに>さま、<兄:あに>さまの所へ#@－－#
18,13,207251AE,text3,\x81\x95まの力になるのです！
18,13,207251AE,text4,\x95まの力になるのです！
18,14,D124E37B,text1,\x81\xBEの力になるのです！
18,14,D124E37B,text2,\x81\xBEの力になるのです！
18,14,D124E37B,text3,\x80\x81足手まといになるだけだと
18,14,D124E37B,text4,\x81足手まといになるだけだと
18,15,1A7830DE,text1,\xB6\xB3手まといになるだけだと
18,15,1A7830DE,text2,\xB6\xB3手まといになるだけだと
18,15,1A7830DE,text3,\xA0けだと
18,15,1A7830DE,text4,けだと
18,16,750E0B8E,text1,\x91だと
18,16,750E0B8E,text2,\x91だと
18,16,750E0B8E,text3,\x9Dんなことッ……
18,16,750E0B8E,text4,んなことッ……
18,17,BE52D82B,text1,\x93なことッ……
18,17,BE52D82B,text2,\x93なことッ……
18,17,BE52D82B,text3,\xAEです……わかってるのです、そんなこと……
18,17,BE52D82B,text4,です……わかってるのです、そんなこと……
18,18,D6C8CBA9,text1,\xA7す……わかってるのです、そんなこと……
18,18,D6C8CBA9,text2,\xA7す……わかってるのです、そんなこと……
18,18,D6C8CBA9,text3,……
18,18,D6C8CBA9,text4,\x80\xA6…
18,19,83F08DAF,text1,…
18,19,83F08DAF,text2,…
18,19,83F08DAF,text3,しが行ったって、何の役にも立たないことは……
18,19,83F08DAF,text4,\x81\x97が行ったって、何の役にも立たないことは……
18,20,9EF5BD17,text1,が行ったって、何の役にも立たないことは……
18,20,9EF5BD17,text2,が行ったって、何の役にも立たないことは……
18,20,9EF5BD17,text3,\x82\x82立たないことは……
18,20,9EF5BD17,text4,\x82立たないことは……
18,21,CBCDFB11,text1,\xAB\x8Bたないことは……
18,21,CBCDFB11,text2,\xAB\x8Bたないことは……
18,21,CBCDFB11,text3,さまを見送ってきたです
18,21,CBCDFB11,text4,\x81\x95まを見送ってきたです
18,22,3A5EB929,text1,まを見送ってきたです
18,22,3A5EB929,text2,まを見送ってきたです
18,22,3A5EB929,text3,\x81\x9Fです
18,22,3A5EB929,text4,\x9Fです
18,23,680B3B36,text1,\x81\xA7す
18,23,680B3B36,text2,\x81\xA7す
18,23,680B3B36,text3,ら、絶対無事に帰ってくるって信じてたですから
18,23,680B3B36,text4,\x82\x89、絶対無事に帰ってくるって信じてたですから
18,24,7753E8CF,text1,、絶対無事に帰ってくるって信じてたですから
18,24,7753E8CF,text2,、絶対無事に帰ってくるって信じてたですから
18,24,7753E8CF,text3,\xBA\x8Bに帰ってくるって信じてたですから
18,24,7753E8CF,text4,\x8Bに帰ってくるって信じてたですから
18,25,3B709F88,text1,\x81\xAB帰ってくるって信じてたですから
18,25,3B709F88,text2,\x81\xAB帰ってくるって信じてたですから
18,25,3B709F88,text3,んて、これまでに無かったのです
18,25,3B709F88,text4,\x82\x93て、これまでに無かったのです
18,26,3D3AA9B7,text1,て、これまでに無かったのです
18,26,3D3AA9B7,text2,て、これまでに無かったのです
18,26,3D3AA9B7,text3,まは大怪我してて……
18,26,3D3AA9B7,text4,\x81\xBEは大怪我してて……
18,27,61B4A39A,text1,は大怪我してて……
18,27,61B4A39A,text2,は大怪我してて……
18,27,61B4A39A,text3,ルの足手まといにしかならないってのは間違いないんだぞ？
18,27,61B4A39A,text4,\x83\xABの足手まといにしかならないってのは間違いないんだぞ？
18,28,E720D134,text1,の足手まといにしかならないってのは間違いないんだぞ？
18,28,E720D134,text2,の足手まといにしかならないってのは間違いないんだぞ？
18,28,E720D134,text3,て……
18,28,E720D134,text4,\x81\xA6……
18,29,C27263BD,text1,……
18,29,C27263BD,text2,……
18,29,C27263BD,text3,\x8B守るだけ……ね
18,29,C27263BD,text4,守るだけ……ね
18,30,AF1DA78A,text1,\x88るだけ……ね
18,30,AF1DA78A,text2,\x88るだけ……ね
18,30,AF1DA78A,text3,…ね
18,30,AF1DA78A,text4,\x80\xA6ね
18,31,7A378177,text1,ね
18,31,7A378177,text2,ね
18,31,7A378177,text3,\x82って言いたい所だがなぁ……
18,31,7A378177,text4,って言いたい所だがなぁ……
18,32,92BFF20E,text1,\xA3て言いたい所だがなぁ……
18,32,92BFF20E,text2,\xA3て言いたい所だがなぁ……
18,32,92BFF20E,text3,所だがなぁ……
18,32,92BFF20E,text4,\x89\x80だがなぁ……
18,33,37FF207C,text1,だがなぁ……
18,33,37FF207C,text2,だがなぁ……
18,33,37FF207C,text3,\x80\xA6…
18,33,37FF207C,text4,\xA6…
18,34,A8B5937E,text1,\x80\xA6
18,34,A8B5937E,text2,\x80\xA6
18,34,A8B5937E,text3,\x82\x89後でオシュトルにどやされそうだ
18,34,A8B5937E,text4,\x89後でオシュトルにどやされそうだ
18,35,8DE721F7,text1,\xBE\x8Cでオシュトルにどやされそうだ
18,35,8DE721F7,text2,\xBE\x8Cでオシュトルにどやされそうだ
18,35,8DE721F7,text3,\xABにどやされそうだ
18,35,8DE721F7,text4,にどやされそうだ
18,36,E2911AA7,text1,\xABどやされそうだ
18,36,E2911AA7,text2,\xABどやされそうだ
18,36,E2911AA7,text3,\x80\xA6
18,36,E2911AA7,text4,\xA6
18,37,29CDC902,text1,
18,37,29CDC902,text2,
18,37,29CDC902,text3,かが>うだけだからな。　くれぐれも声を出したりするなよ。
18,37,29CDC902,text4,\x81\x8Bが>うだけだからな。　くれぐれも声を出したりするなよ。
18,38,C145BA7B,text1,が>うだけだからな。　くれぐれも声を出したりするなよ。
18,38,C145BA7B,text2,が>うだけだからな。　くれぐれも声を出したりするなよ。
18,38,C145BA7B,text3,からな。　くれぐれも声を出したりするなよ。
18,38,C145BA7B,text4,\x81\x8Bらな。　くれぐれも声を出したりするなよ。
18,39,64056809,text1,らな。　くれぐれも声を出したりするなよ。
18,39,64056809,text2,らな。　くれぐれも声を出したりするなよ。
18,39,64056809,text3,\xA3たく、いつもそれだけ可愛げがあればね。
18,39,64056809,text4,たく、いつもそれだけ可愛げがあればね。
18,40,F912384A,text1,\x9Fく、いつもそれだけ可愛げがあればね。
18,40,F912384A,text2,\x9Fく、いつもそれだけ可愛げがあればね。
18,40,F912384A,text3,愛げがあればね。
18,40,F912384A,text4,\x84\x9Bげがあればね。
18,41,B25C8B14,text1,げがあればね。
18,41,B25C8B14,text2,げがあればね。
18,41,B25C8B14,text3,\xBE！
18,41,B25C8B14,text4,！
18,42,5DB93C74,text1,\x81
18,42,5DB93C74,text2,\x81
18,42,5DB93C74,text3,るですか……
18,42,5DB93C74,text4,\x82\x8Bですか……
18,43,E0CCF9E6,text1,ですか……
18,43,E0CCF9E6,text2,ですか……
18,43,E0CCF9E6,text3,
18,43,E0CCF9E6,text4,-
18,44,C59E4B6F,text1,何、一瞬で約束破ってんだ。　見守るだけって約束だろ。
18,44,C59E4B6F,text2,何、一瞬で約束破ってんだ。　見守るだけって約束だろ。
18,44,C59E4B6F,text3,う……
18,44,C59E4B6F,text4,\x81\x86……
18,45,27362429,text1,……
18,45,27362429,text2,……
18,45,27362429,text3,喔喔喔喔喔喔喔！！
18,45,27362429,text4,\x96\x94喔喔喔喔喔喔！！
18,46,8276F65B,text1,喔喔喔喔喔喔！！
18,46,8276F65B,text2,喔喔喔喔喔喔！！
18,46,8276F65B,text3,\xAAシュトル……
18,46,8276F65B,text4,シュトル……
18,47,84F0E40E,text1,\xB7ュトル……
18,47,84F0E40E,text2,\xB7ュトル……
18,47,84F0E40E,text3,
18,47,84F0E40E,text4,「奧修特爾……」
18,48,CFBE5750,text1,\x8C奧修特爾……」
18,48,CFBE5750,text2,\x8C奧修特爾……」
18,48,CFBE5750,text3,，施以同情了啊。」
18,48,CFBE5750,text4,\xBC\x8C施以同情了啊。」
18,49,52A90713,text1,施以同情了啊。」
18,49,52A90713,text2,施以同情了啊。」
18,49,52A90713,text3,\x86イタハズ。　マダ<我:われ>ニ息ガアッタコトニ。
18,49,52A90713,text4,イタハズ。　マダ<我:われ>ニ息ガアッタコトニ。
18,50,19E7B44D,text1,\xA4タハズ。　マダ<我:われ>ニ息ガアッタコトニ。
18,50,19E7B44D,text2,\xA4タハズ。　マダ<我:われ>ニ息ガアッタコトニ。
18,50,19E7B44D,text3,\xB0。吾尚有一息之氣。」
18,50,19E7B44D,text4,。吾尚有一息之氣。」
18,51,1F61A618,text1,\x82吾尚有一息之氣。」
18,51,1F61A618,text2,\x82吾尚有一息之氣。」
18,51,1F61A618,text3,\x81<汝:うぬ>ハ止メヲ刺スコトナク立チ去ッタ……
18,51,1F61A618,text4,<汝:うぬ>ハ止メヲ刺スコトナク立チ去ッタ……
18,52,542F1546,text1,\xB1\x9D:うぬ>ハ止メヲ刺スコトナク立チ去ッタ……
18,52,542F1546,text2,\xB1\x9D:うぬ>ハ止メヲ刺スコトナク立チ去ッタ……
18,52,542F1546,text3,\x8C就那樣離開了……」
18,52,542F1546,text4,就那樣離開了……」
18,53,256BC768,text1,\xB1那樣離開了……」
18,53,256BC768,text2,\xB1那樣離開了……」
18,53,256BC768,text3,\x80\xA6…
18,53,256BC768,text4,\xA6…
18,54,6E257436,text1,\x80\xA6
18,54,6E257436,text2,\x80\xA6
18,54,6E257436,text3,リ、ソウカ……
18,54,6E257436,text4,\x83\xAA、ソウカ……
18,55,18487E27,text1,、ソウカ……
18,55,18487E27,text2,、ソウカ……
18,55,18487E27,text3,S TRUE...
18,55,18487E27,text4, TRUE...
18,56,2401FDEF,text1,RUE...
18,56,2401FDEF,text2,RUE...
18,56,2401FDEF,text3,\xBA:もののふ>ノ誉レヲ汚シ、コノ<我:われ>ニ生キ恥ヲカカセテクレルトハ。
18,56,2401FDEF,text4,:もののふ>ノ誉レヲ汚シ、コノ<我:われ>ニ生キ恥ヲカカセテクレルトハ。
18,57,A2958F41,text1,\x82\x82ののふ>ノ誉レヲ汚シ、コノ<我:われ>ニ生キ恥ヲカカセテクレルトハ。
18,57,A2958F41,text2,\x82\x82ののふ>ノ誉レヲ汚シ、コノ<我:われ>ニ生キ恥ヲカカセテクレルトハ。
18,57,A2958F41,text3,\xB1\x9Aシ、コノ<我:われ>ニ生キ恥ヲカカセテクレルトハ。
18,57,A2958F41,text4,\x9Aシ、コノ<我:われ>ニ生キ恥ヲカカセテクレルトハ。
18,58,E9DB3C1F,text1,\x82\xB7、コノ<我:われ>ニ生キ恥ヲカカセテクレルトハ。
18,58,E9DB3C1F,text2,\x82\xB7、コノ<我:われ>ニ生キ恥ヲカカセテクレルトハ。
18,58,E9DB3C1F,text3,\xAD\xA6人之榮譽蒙羞，將活恥加諸於吾……」
18,58,E9DB3C1F,text4,\xA6人之榮譽蒙羞，將活恥加諸於吾……」
18,59,F4DE0CA7,text1,\xBA\xBA之榮譽蒙羞，將活恥加諸於吾……」
18,59,F4DE0CA7,text2,\xBA\xBA之榮譽蒙羞，將活恥加諸於吾……」
18,59,F4DE0CA7,text3,\xB5ヌ……許サヌゾ#@－－#
18,59,F4DE0CA7,text4,ヌ……許サヌゾ#@－－#
18,60,D18CBE2E,text1,\x8C……許サヌゾ#@－－#
18,60,D18CBE2E,text2,\x8C……許サヌゾ#@－－#
18,60,D18CBE2E,text3,\x8D可饒恕……吾不會原諒汝#@－－#」
18,60,D18CBE2E,text4,可饒恕……吾不會原諒汝#@－－#」
18,61,B916ADAC,text1,\xAF饒恕……吾不會原諒汝#@－－#」
18,61,B916ADAC,text2,\xAF饒恕……吾不會原諒汝#@－－#」
18,61,B916ADAC,text3,諒汝#@－－#」
18,61,B916ADAC,text4,\xAB\x92汝#@－－#」
18,62,9C441F25,text1,汝#@－－#」
18,62,9C441F25,text2,汝#@－－#」
18,62,9C441F25,text3,\x82\xB3ノ屈辱、<汝:うぬ>ガ首ヲ以テ晴ラシテクレン！！
18,62,9C441F25,text4,\xB3ノ屈辱、<汝:うぬ>ガ首ヲ以テ晴ラシテクレン！！
18,63,831CCCDC,text1,\x83\x8E屈辱、<汝:うぬ>ガ首ヲ以テ晴ラシテクレン！！
18,63,831CCCDC,text2,\x83\x8E屈辱、<汝:うぬ>ガ首ヲ以テ晴ラシテクレン！！
18,63,831CCCDC,text3,\x8F\x96汝之首級，洗刷這個屈辱！！」
18,63,831CCCDC,text4,\x96汝之首級，洗刷這個屈辱！！」
18,64,A64E7E55,text1,\xB1\x9D之首級，洗刷這個屈辱！！」
18,64,A64E7E55,text2,\xB1\x9D之首級，洗刷這個屈辱！！」
18,64,A64E7E55,text3,\x88辱！！」
18,64,A64E7E55,text4,辱！！」
18,65,B0A93500,text1,\xB1！！」
18,65,B0A93500,text2,\xB1！！」
18,65,B0A93500,text3,HALL PAY FOR YOUR MOCKERY WITH YOUR HEAD!
18,65,B0A93500,text4,ALL PAY FOR YOUR MOCKERY WITH YOUR HEAD!
18,66,15E9E772,text1,L PAY FOR YOUR MOCKERY WITH YOUR HEAD!
18,66,15E9E772,text2,L PAY FOR YOUR MOCKERY WITH YOUR HEAD!
18,66,15E9E772,text3,\x82\x8A名を惜しむか。
18,66,15E9E772,text4,\x8A名を惜しむか。
18,67,FD61940B,text1,\x90\x8Dを惜しむか。
18,67,FD61940B,text2,\x90\x8Dを惜しむか。
18,67,FD61940B,text3,uld value your honor over your life?
18,67,FD61940B,text4,ld value your honor over your life?
18,68,58214679,text1, value your honor over your life?
18,68,58214679,text2, value your honor over your life?
18,68,58214679,text3,タモノ。　故ニ<我:われ>ニ敗北ハ許サレヌ。　コノ武ニ汚レガアッテハナラヌノダ！
18,68,58214679,text4,\x82\xBFモノ。　故ニ<我:われ>ニ敗北ハ許サレヌ。　コノ武ニ汚レガアッテハナラヌノダ！
18,69,2B387716,text1,モノ。　故ニ<我:われ>ニ敗北ハ許サレヌ。　コノ武ニ汚レガアッテハナラヌノダ！
18,69,2B387716,text2,モノ。　故ニ<我:われ>ニ敗北ハ許サレヌ。　コノ武ニ汚レガアッテハナラヌノダ！
18,69,2B387716,text3,\x83\x8Eダ！
18,69,2B387716,text4,\x8Eダ！
18,70,99B81C17,text1,\x83\x80！
18,70,99B81C17,text2,\x83\x80！
18,70,99B81C17,text3,\xAD\xA6勇遭受玷汙。」
18,70,99B81C17,text4,\xA6勇遭受玷汙。」
18,71,C3B0046F,text1,\x8B\x87遭受玷汙。」
18,71,C3B0046F,text2,\x8B\x87遭受玷汙。」
18,71,C3B0046F,text3,OT BE TAINTED SO!
18,71,C3B0046F,text4,T BE TAINTED SO!
18,72,B2F4D641,text1,BE TAINTED SO!
18,72,B2F4D641,text2,BE TAINTED SO!
