row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
3700,E0121600,3634,24,飲衣 箇餌維以・灰衣哀 溢綾 域井,24,Mercy Scroll,24,關於特殊卷軸・千手之書
3701,E3F239E8,3681,27,"<【牙応哀 溢哀 芽汚】:#00ffff>
飲衣 箇餌維以 <［牙応哀 溢］:#ffd700>位 壱苑圧延,
<牙河易 育恩哀 委威逢 鋭演屋:#ffd700>横 衣 英隠依愛.

<※<rep square>偉 圧位 牙河綾 易基:#00ffff>

飢易 <rep square>偉 圧位 牙河位 <印哀 遠乙逢 鶏移 慣握:#ffd700> 還鬼綾,
姐既綾 胸悪溢位 演屋稼 雲案永愛 球 貫鋭圧映
違改逢 牙河横 衣 英隠依愛.",27,"<[Salvation Scroll]:#00ffff>
Equip a <Salvation Scroll:#ffd700> to gain the
ability to <completely refill the HP of
a rescued ally:#ffd700>.

<*Only applies to rescue by <rep square>:#00ffff>

Rescues by <rep square> <won't be noticed by the
enemy:#ffd700>, so it can be a more
effective way of healing than using
recovery-type Chain Attacks.",27,"<【救濟之書的效果】:#00ffff>
若裝備特殊卷軸<［救濟之書］:#ffd700>，
則可以使<被救助的單位的體力完全恢復:#ffd700>。

<※僅限<rep square>的救助:#00ffff>

另外，由於通過<rep square><進行救助時不會吸引敵人的注意力:#ffd700>，
因此有時可以比恢復系連擊更安全地救助同伴。"
3702,E49FFDF1,3685,23,"<【灰衣哀 溢哀 芽汚】:#00ffff>
飲衣 箇餌維以 <［灰衣哀 溢］:#ffd700>位 壱苑圧延,
<系永 衣安 3戯偉 角稼:#ffd700>憶映 憶羽,
宇異 塩 <為握安 姐何圧握 近技:#ffd700>角依愛.",23,"<[Mercy Scroll]:#00ffff>
Equip a <Mercy Scroll:#ffd700> to <multiply your
combo rate by 3:#ffd700> and <gain more Spirit:#ffd700>
during missions.",23,"<【千手之書的效果】:#00ffff>
若裝備特殊卷軸<［千手之書］:#ffd700>，
<連擊數將會以3倍計算:#ffd700>，
任務中<士氣更容易上升:#ffd700>。"
3703,E77FD219,3630,28,飲衣 箇餌維以・牙応哀 溢綾 域井,28,Salvation Scroll,28,關於特殊卷軸・救濟之書
3704,F9092741,3644,14,渦右 果井綾 域井,14,Piercing Damage,14,關於固定傷害
3705,FAE908A9,3691,17,"<【荷哀 円哀 芽汚】:#00ffff>
引案 畏 握威 外印駕挨 姐何圧渦,
握威挨 一栄 外印憶映 漢依愛.

<【円哀 碍域 芽汚】:#00ffff>
遺哀 央：<握威 外印駕+50％:#ffd700>
　　　　　<握威逢 5器 一栄 外印:#ffd700>",17,"<[Moon Sigil Effect]:#00ffff>
Increases Zeal gained when
attacking and automatically builds
Zeal.

<[Max Sigil Effect]:#00ffff>
Level 5: <Zeal Gain +50%:#ffd700>
             <Zeal +5 (continuous):#ffd700>",17,"<【月之陣的效果】:#00ffff>
攻擊時的氣力蓄積量上升，
氣力會自動蓄積。

<【陣的最大效果】:#00ffff>
伍之型：<氣力蓄積量+50％:#ffd700>
　　　　　<氣力以5點為單位自動蓄積:#ffd700>"
3706,FD84CCB0,3695,13,"<【渦右 果井哀 科隔学】:#00ffff>
<［渦右 果井］:#ffd700>位
印哀 俺迂雨扱 己逢 衣 緩位 域縁,
印哀 <殴羽威逢 異畏圧渦 果井扱 遠位:#ffd700> 機挨
安懐王依愛.
殴羽威挨 寄宴 印綾映位 急員 育芽易 引案迦依愛.

渦右 果井扱 印綾映 遠延,
<織衛乾 果井 衣越安 往畏:#ff0050>漢依愛.",13,"<[Piercing Damage]:#00ffff>
<Piercing Damage:#ffd700> can't reduce an
enemy's brawn, but it <ignores any
defenses to deal a fixed amount of
damage:#ffd700>.
Against foes with high DEF, this can be
a lot more effective than using normal
attacks.

During battle, any Piercing Damage
dealt is <displayed in red:#ff0050>.",13,"<【固定傷害的利用方式】:#00ffff>
<［固定傷害］:#ffd700>
在無法削弱敵人的強韌度時，
可以給予敵人<無視防禦力的傷害:#ffd700>。
對高防禦力的敵人非常有效。

給予敵人固定傷害時，
<會顯示紅色的傷害數值:#ff0050>。"
3707,FE64E358,3640,18,液学溢・荷哀 円綾 域井,18,Strategy Scroll: Moon Sigil,18,關於兵法書・月之陣
3708,00B5B2BE,3738,4,<【掛姐握】:#ffd700>綾 域井,4,<[Normal Attacks]:#ffd700>,4,關於<【普通技能】:#ffd700>
3709,046BDBBD,3779,4,"為握 嫁勘挨 寄逢衣祈 円 芽汚哀 芽汚越安 寄違移較,
<育恩 鋭委綾 軽 狭逢 噂各:#ffd700>王依愛.",4,"Higher Spirit Levels will unlock better Sigil Effects, <giving your party an extra edge in battle:#ffd700>.",4,"士氣等級越高，陣效果就會越高，
<能賦予全體單位強大的力量:#ffd700>。"
3710,0A0B6B3C,3821,5,<【鋭凹 演姐】:#ffd700>綾 域井,5,<[Battle Recollections]:#ffd700>,5,關於<【戰鬥回想】:#ffd700>
3711,0A1F1551,3849,2,"暇堪 雅右綾溢位 永姐 企園偉 職宴 <［暇堪］:#ffd700>扱 <畏逆:#ffd700>圧過詠,
<宇異 塩綾 化絵横 衣 英雨祈 雅右:#ffd700>圧位 機挨 安懐王依愛.",2,"In BGM Settings, you can <listen to:#ffd700> and view the <BGMs:#ffd700> that you've acquired during gameplay, or <set your preferences for BGMs played during Missions:#ffd700>.",2,"在音源設定中能夠<試聽:#ffd700>作為報酬獲得的<［音源］:#ffd700>，
也能夠<設定為在任務中播放:#ffd700>。"
3712,0ABACDA2,3787,3,"<握威挨 泳右駕 逸迂 姐悦:#ffd700>綾溢 <rep_21>逢 援押延,
<［握威 井殴］:#ffd700>逢 黄栄横 衣 英隠依愛.",3,"When you have <built up enough Zeal:#ffd700>,
you can activate <Overzeal:#ffd700> by pushing <rep_21>.",3,"若在<氣力蓄積到一定量的狀態:#ffd700>按下<rep_21>，
便可以發動<［氣力解放］:#ffd700>。"
3713,0D66AF25,3825,1,飢易 <鋭握扱 逸箇 荷椅:#ffd700>易 響 鋭凹 演姐逢 塊各愛永延……,1,Check the Battle Recollections <after you complete all the Story Missions:#ffd700>. Something might have changed...,1,"另外，若在<完成所有戰記:#ffd700>後
再去觀看戰鬥回想……"
3714,0D72D148,3845,6,"育景 雅右綾溢位 映宇 笠 雅右逢 圧位 <回顎 雅右:#ffd700>挨詠
<句謁以敬 化願迂:#ffd700>, <暇堪 雅右:#ffd700> 企逢 横 衣 英隠依愛.",6,"From here you can adjust various <settings:#ffd700>, <reread tutorial text:#ffd700>, and set the <BGM settings:#ffd700>.",6,"在遊戲設定中，可以在<各種設定:#ffd700>中進行遊戲中的設定，
也可以進行<再次確認教學:#ffd700>、<音源設定:#ffd700>等內容。"
3715,0E14C61D,3735,3,掛縁 筋威綾 域井,3,Network Co-op,3,關於連線合作
3716,111CF694,3872,2,"<映意炎位 乙往扱 握栄横 衣 緩握:#ffd700> 還鬼綾,
意拠皆扱 為隔井 <円解圧渦 検宴 乙往扱 完意炎穏 姐哀:#ffd700>圧渦,
<宇異 円解 殴甘逢 魁右:#ffd700>井 詠厳依愛.",2,"<Guests cannot set objectives:#ffd700>, but they can communicate with the host using <Stickers:#ffd700> and share their opinion on <what kind of goal:#ffd700> you want to work toward.",2,"由於<遊客無法啟動目標:#ffd700>，
所以可以使用<［貼圖］:#ffd700>來與房主商討決定想進行的目標，
<決定任務的進行方式:#ffd700>。"
3717,12001D50,3760,5,<【飲椅・箇餌維以】:#ffd700>綾 域井,5,<[Abilities and Scrolls]:#ffd700>,5,關於<【特性・卷軸】:#ffd700>
3718,156DD949,3764,1,"介椅宴 <飲椅挨詠 箇餌維以 挨頑哀 色向綾 往畏:#ffd700>憶較,
違吃 <違挨簡挨 往甘:#ffd700>挨 漢依愛.
<12> <13> <14> <15> <17> <18> <19> <20> <16> <11>",1,"Elements are <displayed to the left of a Scroll or Ability's name:#ffd700> and can be identified by the following icons:
<12> <13> <14> <15> <17> <18> <19> <20> <16> <11>",1,"屬性會在<特性及卷軸名稱的左側顯示:#ffd700>
下述的圖標為<屬性記號:#ffd700>。
<12> <13> <14> <15> <17> <18> <19> <20> <16> <11>"
3719,166FD2CD,3836,3,"雲椅綾位 径(<00>)挨 犠俄圧移菓, <［10演 雲椅］:#ffd700>逢 快轄圧延
<1演許 挨花:#ffd700>園偉 雲椅逢 横 衣 英隠依愛.",3,Upgrading requires Sen (<00>). Selecting <[Upgrade x10]:#ffd700> will use less Sen overall than upgrading one at a time.,3,"煉成雖然需要錢（<00>），但若選擇<［煉成10次］:#ffd700>，
<其中1次會免費:#ffd700>進行。"
3720,16DE7453,3768,2,"飢易 宇異 塩, 宇哀哀 嘘挨見綾 愛脚 育恩哀 雲案逢
黄栄横 衣 英位 <［育案］:#ffd700>宴, 隠花易 雲案逢
壱苑 銀撃 <［育］:#ffd700>綾 壱苑圧延 黄栄横 衣 英隠依愛.",2,Equipping a Chain in a character's <Raid:#ffd700> slot will allow them to activate other Unit's Chains during the <Raid:#ffd700> portion of missions.,2,"另外，若將習得的連擊裝備至裝備欄<［游］:#ffd700>中，
便可在任務中使用<［游擊］:#ffd700>，
讓其他單位在任意時刻發動連擊。"
3721,18AABABF,3868,6,"飢易 幾 違挨簡園偉 完意炎穏哀 <［掛縁 俺雨］:#ffd700>扱 願迂横 衣 英羽,
<掛縁 姐悦安 額貫右易 殴逢 果横 衣:#ffd700> 英隠依愛.",6,The room icon also shows the host player's <connection strength:#ffd700>. It might be a good idea to <avoid joining rooms with a poor connection:#ffd700>.,6,"另外房間圖標可以確認房主的<［通訊強度］:#ffd700>，
所以可以盡量避免進入<通訊狀況不穩定的房間:#ffd700>。"
3722,18BEC4D2,3826,4,<【一育 宇異】:#ffd700>綾 域井,4,<[Free Missions]:#ffd700>,4,關於<【自由任務】:#ffd700>
3723,1FC77EA6,3864,10,"映意炎 危嫁挨綾溢位 <完意炎哀 嫁勘域:#ffd700>詠
<幾希:#ffd700>, <苑勧幹完 育異:#ffd700>扱 確乾 河虐園偉 雅右井
幾逢 確乾王依愛.",10,"When you're looking for a Co-op Mission to join, you can search by conditions such as <host level:#ffd700>, <room name:#ffd700>, and <whether you need a password to enter:#ffd700>.",10,"作為遊客遊玩能夠設定<房主的等級區間:#ffd700>及
<房間名:#ffd700>、<有無密碼:#ffd700>等搜尋條件進行房間的搜尋。"
3724,222FCAAA,3743,2,"<rep triangle> 飲衣握位 <rep_26>逢 援押渦 英位 栄貫,
回 育恩仇 <飲衣 引案:#ffd700>逢 王依愛.",2,"<<rep triangle> Special Attacks:#ffd700> are performed by pushing
and holding <rep_26>.",2,"<rep triangle>特殊技能是按著<rep_26>的時候，
執行各單位獨有的<特殊攻擊:#ffd700>。"
3725,225451C7,3729,9,鋭凹 演姐綾 域井,9,Battle Recollections,9,關於戰鬥回想
3726,24CEAA4F,3805,2,"牙河位 <結為 育恩 恭吸綾溢 <rep_25> 肝映 援押握:#ffd700>扱 圧過詠,
<演屋稼 雲案園偉 彩畏 噂吉:#ffd700>畏腰 衣 英隠依愛.",2,"Near-death Units can be rescued by <getting close to them and holding <rep_25>:#ffd700>, but <using recovery Chain Attacks:#ffd700> will also work.",2,"<在瀕死的單位附近長按<rep_25>:#ffd700>就能進行救助，
也可以用<恢復型連擊進行瞬間復活:#ffd700>。"
3727,253995DE,3725,13,雨荷稼 乙往綾 域井,13,Travel Missions,13,關於抵達型目標
3728,25DEED62,3774,2,<【哀姐 害壊】:#ffd700>綾 域井,2,<[Changing Outfits]:#ffd700>,2,關於<【更換服裝】:#ffd700>
3729,2B0FFB7D,3785,1,"河奥 育恩逢 害壊井 鋭既綾 儀位 鋭凹 殴甘逢 快轄圧延,
<宇異扱 育以圧映 円解横 衣 英隠依愛.#ffd700>
印館印園偉 育恩逢 鋭干井 愛感易 鋭学逢 畏境井 永禍俄.",1,Switching between Units allows you to choose the best fighting style for the situation. Choose wisely to <give yourself a greater advantage against your foes:#ffd700>.,1,"變更操作單位來順應戰況選擇合適的作戰方式，
能<讓任務順利地進行。:#ffd700>
積極地切換單位並嘗試各種作戰方式吧。"
3730,2BBE5DE3,3819,2,"胸悪溢 <演果扱 誇 為隔井 引案逢 触闇笠過詠:#ffd700>,
掛姐握偉 握威逢 逸違 <雲案園偉 演屋圧位:#ffd700> 企,
輝違窮握 仮易 謹以安 犠俄井角依愛.",2,This means you'll have to <dodge their attacks:#ffd700> or <use recovery Chains:#ffd700> to last until the end of the Mission. ,2,"因此，需要想盡辦法生存下去。
例如<活用閃避來躲避攻擊:#ffd700>，
或利用普通技能來蓄積氣力，再<利用連擊來恢復:#ffd700>等。"
3731,2BE21DEC,3733,5,異引 契壱綾 域井,5,Military Medals,5,關於武功勛章
3732,2CC7E797,3853,2,"掛縁 幾逢 絵椅井 <宇異哀 魁右興:#ffd700>挨詠
<乙往 畏奥/裁縁哀 魁右興:#ffd700>逢 安円 <［完意炎］:#ffd700>偉 危嫁挨圧過詠,",2,"You can play as a <host:#ffd700>, creating your own room and  setting mission <rules:#ffd700> and <objectives:#ffd700>.",2,"可以創建連線房間，成為擁有<任務決定權:#ffd700>及
<開啟/更新目標決定權:#ffd700>的<［房主］:#ffd700>來進行遊玩。"
3733,2EBEDEC3,3792,3,"犠輝 遺哀位 <握威 映挨移安 3苛 金 姐悦:#ffd700>綾溢 握威 井殴逢
黄栄圧渦, <握威 井殴 塩綾 愛畏 易 幹 <rep_21>逢 援押延:#ffd700> 黄栄王依愛.",3,"To use a Final Strike, <push <rep_21> after Overzeal has been activated:#ffd700> with <all three Zeal Gauges full:#ffd700>.",3,"必殺奧義在<氣力條蓄積至3條的狀態:#ffd700>時，進行氣力解放，
在<氣力解放中再次按下<rep_21>:#ffd700>便會發動。"
3734,2F6034E0,3813,3,<【窺泣稼 乙往】:#ffd700>綾 域井,3,<[Destruction Missions]:#ffd700>,3,關於<【破壞型目標】:#ffd700>
3735,309A6544,3746,3,"<rep circle> 雲案宴 <握威逢 怨逸井 殴叶圧位 俺威易 域握界:#ffd700>迦依愛.
雲案 黄栄 塩綾位 <泳畏印園偉 俺迂雨安 岡映 姐何:#ffd700>圧各,
印哀 引案綾 哀井 壊揮憶移 慣隠依愛.",3,"<rep circle> Chain Attacks are <powerful techniques:#ffd700> <that consume Zeal:#ffd700>.
<Your Unit's Brawn:#ffd700><will be greatly increased:#ffd700>,
making it harder for enemies to damage them during the attack.",3,"<rep circle>連擊是<消耗氣力釋放的強大技能:#ffd700>。
發動連擊期間<強韌度會暫時大幅上升:#ffd700>，
不會因為敵人的攻擊後仰。"
3736,32F92CAD,3722,1,握威 井殴綾 域井,1,Zeal/Overzeal,1,關於氣力解放
3737,330E133C,3803,4,"胸悪溢 楽安 育恩挨 印逢衣祈,
<宇異 含堪 願膏宴 姐何:#ffd700>圧映 漢依愛.",4,"For this reason, taking fewer Units into battle will <increase your chances of failure:#ffd700>.",4,"因此，參戰的單位越少，
<任務失敗的機率就會越高:#ffd700>。"
3738,33B52B8F,3755,5,"掛姐 箇餌維以綾位 <★1:#ffd700>噂会 <★10:#ffd700>垣移 嫁勘挨 客化圧較,
壱苑 雲椅園偉 堅宴 箇餌維以扱 華花圧延
<箇餌維以哀 嫁勘挨 姐何:#ffd700>王依愛.",5,"Normal scrolls are ranked from <★1:#ffd700> to <★10:#ffd700>.
You can upgrade them to <increase their level:#ffd700>.",5,"普通卷軸等級分為<★1:#ffd700>到<★10:#ffd700>，
在裝備煉成獲得同一個卷軸時，<卷軸的等級會提升:#ffd700>。"
3739,34D8EF96,3759,1,"割忌映 <壱苑 雲椅 月綾雨 華花横 衣 英位 壊員安:#ffd700> 英園吟偉,
愛感易 宇異綾 雨鋭井 鋭 箇餌維以 華花逢 益闇 今畏愛.",1,Special Scrolls can be gained by completing Missions <or sometimes during equipment upgrades:#ffd700>.,1,"偶爾<在裝備煉成以外也有機會能獲得:#ffd700>，
所以多挑戰各種任務，以獲得全卷軸為目標吧。"
3740,376B428C,3770,4,<【育恩 俺温】:#ffd700>綾 域井,4,<[Enhancing Units]:#ffd700>,4,關於<【單位強化】:#ffd700>
3741,37DAE412,3840,4,"異引 契壱宴 <宇異 塩 解易 愛感易 解栄逢 嬉安:#ffd700>圧各,
加 解仮綾 胸脚 <永姐:#ffd700>逢 閣逢 衣 英隠依愛.",4,Military Medals can be earned as <rewards:#ffd700> for <achievements during your missions:#ffd700>.,4,"武功勛章會<對任務中執行的行動進行評價:#ffd700>，
可以領取相對應的<報酬:#ffd700>。"
3742,390BF20D,3833,1,"畏看逢 挨及笠延 荷椅 永姐園偉
<飲仇易 雲案:#ffd700>逢 隠花横 衣 英隠依愛.",1,Complete this challenge and you'll be rewarded with <special Chain Attacks:#ffd700>.,1,"若通過試煉，作為完成報酬，
便可習得<特殊連擊:#ffd700>。"
3743,391F8C60,3861,2,"<映意炎位 乙往扱 握栄横 衣 緩握:#ffd700> 還鬼綾,
<［意拠皆］:#ffd700>扱 為隔井 円解圧渦 検宴 乙往扱 映意炎穏 姐哀圧渦,
<宇異 円解 殴甘逢 魁右:#ffd700>井 詠厳依愛.",2,"<Guests cannot set objectives:#ffd700>, but you can communicate with your guests using <Stickers:#ffd700> and get their opinion on <what kind of goal:#ffd700> you all want to work toward.",2,"由於<遊客無法啟動目標:#ffd700>，
所以可以使用<［貼圖］:#ffd700>來與遊客商討決定想進行的目標，
<決定任務的進行方式:#ffd700>。"
3744,3AB85F17,3799,8,"宇異位 <遠 乙往扱 荷椅井 詠安延 宇異 荷椅:#ffd700>挨 憶羽,
永姐逢 閣逢 衣 英隠依愛.",8,Missions are <completed by meeting their Main Objective:#ffd700>. Doing this will earn you rewards.,8,<完成主目標便可完成任務:#ffd700>，領取報酬。
3745,3B4F6086,3718,5,育恩 俺温綾 域井,5,Enhancing Units,5,關於單位強化
3746,3C22A49F,3714,9,可苑綾 域井,9,Party,9,關於整裝
3747,3DD59B0E,3795,12,<【宇異 乙往】:#ffd700>綾 域井,12,<[Missions]:#ffd700>,12,關於<【任務目標】:#ffd700>
3748,3E724879,3857,6,"完意炎位 幾逢 絵椅易 響 <［宇異 魁右］:#ffd700>挨詠 <［液学溢 魁右］:#ffd700>,
<［幾 雅右］ 害壊:#ffd700> 企逢 横 衣 英隠依愛.",6,"As host, you'll be able to adjust things according to your preference by changing <Mission Settings:#ffd700>, <Strategy Scroll Settings:#ffd700>, and <Room Settings:#ffd700>.",6,"房主在創建房間後可以<［決定任務］:#ffd700>
及<［決定兵法書］:#ffd700>、<變更［房間設定］:#ffd700>等。"
3749,406C721A,3771,3,"宇異 塩綾 遠怪 衣 英位 <［衣看溢］:#ffd700>穏 宇異 荷椅 永姐園偉
華花横 衣 英位 <永稀意 海迂炎(<01>):#ffd700>扱 怨苑井 <育恩逢 俺温:#ffd700>横 衣 英隠依愛.",3,<Bonus Points (<01>):#ffd700> can be earned by completing missions or collecting <Training Manuals:#ffd700>. These points can be used to <enhance your Units:#ffd700> and make them stronger.,3,"可以消耗任務中能夠拾取的<［修煉書］:#ffd700>
及完成任務的報酬所能獲得的<獎勵點數（<01>）:#ffd700>
來<強化單位:#ffd700>。"
3750,40DDD484,3839,5,<【異引 契壱】:#ffd700>綾 域井,5,<[Military Medals]:#ffd700>,5,關於<【武功勛章】:#ffd700>
3751,43DFDF00,3758,2,"加 域縁 <俺威圧渦 飲衣易 芽汚:#ffd700>扱 安円 箇餌維以安
驚挨 客化王依愛.",2,"However, they can grant a Unit <even greater power and effects:#ffd700>.",2,"但也因此，有很多
擁有<強力而且特殊的效果:#ffd700>的卷軸。"
3752,440923AA,3804,3,"却握位 <結為 姐悦安 画 育恩逢 30我 挨笠:#ffd700>綾
牙河圧移 削火逢 還綾菓 <怨件:#ffd700>王依愛.",3,<Lives are used up:#ffd700> whenever you fail to rescue an ally <within 30 seconds of them entering a near-death state:#ffd700>.,3,"只有在<陷入瀕死狀態的單位於30秒以內:#ffd700>未能被救助時，
才會<消耗:#ffd700>復活次數。"
3753,44B21B19,3754,6,箇餌維以位 <［泳欺 箇餌維以］:#ffd700>穏 <［飲衣 箇餌維以］:#ffd700>哀 2顎偶偉 詠食依愛.,6,They come in two varieties: <Normal:#ffd700> and <Special:#ffd700>.,6,卷軸分為<［普通卷軸］:#ffd700>及<［特殊卷軸］:#ffd700>2種。
3754,45FE1C3B,3721,2,育恩 鋭干綾 域井,2,Changing Units,2,關於切換單位
3755,479D55D2,3745,4,<【雲案】:#ffd700>綾 域井,4,<[Chain Attacks]:#ffd700>,4,關於<【連擊】:#ffd700>
3756,47B0109D,3843,1,"飢易, 逸管 建延逢 儀開延……",1,Filling the entire board may lead to something even better...,1,另外，若是收集到全部的盤面的話……
3757,497578EF,3858,5,"飢易 幾 雅右綾溢 <［幾 維汗］:#ffd700>逢 快轄圧延,
<街化 幾綾 楽安 塩迂 危嫁挨羽 挨月哀 迦壱逢 過計:#ffd700>横 衣 英隠依愛.",5,"You can also choose to <close your room:#ffd700>, <preventing any more players from joining:#ffd700>.",5,"另外，若在房間設定選擇<［關閉房間］:#ffd700>，
<目前房間內玩家以外的人將無法進入該房間:#ffd700>。"
3758,4AD2AB98,3796,11,"宇異 塩綾位 <荷椅井因 横 釈 安移 宇異 乙往:#ffd700>安 客化王依愛.
乙往扱 荷椅井 詠安延 帰偉科 乙往安 黄絵圧位 壊員雨 英隠依愛.",11,"Each Mission has <several objectives:#ffd700> to complete. In some cases completing one of these goals will unlock the next, and so on.",11,"任務中存在<多個需要完成的任務目標:#ffd700>。
完成目標後也有可能會出現新的目標。"
3759,4B259409,3711,1,掛姐握綾 域井,1,Normal Attacks,1,關於普通技能
3760,4C485010,3717,6,握界・雲案綾 域井,6,Special/Chain Attacks,6,關於技能・連擊
3761,4DBF6F81,3800,7,"飢易 噂乙往位 宇哀偉 畏奥横 衣 英移菓,
<乙往扱 畏奥圧移 慣違雨 宇異 荷椅綾位 観監挨 緩隠依愛.:#ffd700>",7,Sub Objectives <are not required for completion:#ffd700> and can be failed or abandoned without penalty.,7,"另外，可以隨時開啟副目標，
但<即使不開啟副目標，對完成任務也不會有影響。:#ffd700>"
3762,4E0CC29B,3832,2,"凹握壱綾溢位 回 育恩挨 移崖垣移 華花井 悔
永稀意 海迂炎(<01>)哀 隅駕挨 <10000pt:#ffd700>扱 考園延
鋭隔 <［畏看］:#ffd700>綾 雨鋭横 衣 英隠依愛.",2,"These special <training challenges:#ffd700> become available when any of your Units' Bonus Points (<01>) total <10,000:#ffd700> or more.",2,"在鬥技場若各單位到目前為止取得的獎勵點數（<01>）
總量超過<10000pt:#ffd700>，便可挑戰專用的<［試煉］:#ffd700>。"
3763,4E18BCF6,3862,1,"<液学溢 魁右:#ffd700> 企 <噂域哀 殴監椅宴 完意炎綾映 具及移位:#ffd700> 壊員安
驚園吟偉, 映意炎穏 溢偉 雨員較 危嫁挨井 詠厳畏愛.",1,<Strategy Scroll Settings:#ffd700> and other preferences are <decided by the room's host:#ffd700>. Try to think about what missions will be fun and achievable for everyone.,1,"諸如<決定兵法書:#ffd700>之類
<由房主決定部隊的方向性:#ffd700>的情況比較多，
所以與遊客互相合作一起遊玩吧。"
3764,523EA548,3724,14,宇異綾 域井,14,Missions,14,關於任務
3765,52D9DDF4,3775,1,"宇異 荷椅 永姐挨詠 壱苑 雲椅 企園偉, 乾挨 愛脚 哀姐 <［乾 哀姐］:#ffd700>逢
橋綾 賢逢 衣 英隠依愛. 橋綾 賢宴 乾 哀姐宴 挨 哀姐 害壊綾溢
<哀姐 願迂:#ffd700>, <健違迦握:#ffd700>扱 横 衣 英隠依愛.",1,<Alternate Outfits:#ffd700> can be earned as rewards for completing Missions or during Equipment Upgrades. The outfits you've collected can be <viewed:#ffd700> or <equipped:#ffd700> here.,1,"從任務的完成報酬及裝備煉成等，可以獲得不同顏色的服裝
<［染色服裝］:#ffd700>。若要更換為已獲得的染色服裝，
可以在<確認服裝:#ffd700>、<換裝:#ffd700>中進行。"
3766,53C99AD9,3806,1,"却握安 怨件圧位 機 月綾雨 <応易 畏衛逢 我汚:#ffd700>圧延
宇異 含堪安 憶位 壊員安 英隠依愛.
遺脚向 仮哀 窮宴 畏衛綾雨 遠哀王畏愛.",1,Missions can also be failed if <the time limit runs out:#ffd700>. Remaining time is displayed in the top-right of the screen.,1,"除消耗復活次數以外，若<超過限制時間:#ffd700>，
也會導致任務失敗。
所以請注意右上角的剩餘時間。"
3767,5528FA3C,3742,3,<【飲衣握】:#ffd700>綾 域井,3,<[Special Attacks]:#ffd700>,3,關於<【特殊技能】:#ffd700>
3768,55536151,3728,10,絵客稼 乙往綾 域井,10,Survival Missions,10,關於生存型目標
3769,5607B4F7,3751,1,"飢易 挨 可苑 温延綾溢 <宇異綾 楽安横 衣 英位 育恩 応易:#ffd700>逢
願迂横 衣 英隠依愛.",1,Be aware that <not all Units can participate in every Mission:#ffd700>. You can check these restrictions from this screen.,1,另外，在整裝畫面上能夠<確認參加任務的單位限制:#ffd700>。
3770,58670476,3814,2,"窺泣稼 乙往位 影依繰綾 益辱映 往畏画 <［戯越忌 違挨簡］:#ffd700>逢
憾溢偉, 繰哀 戯越忌逢 窺泣井 詠安位 乙往迦依愛.",2,Destruction missions are completed by clearing the battlefield of obstacles. Go to the destination displayed on the map by an <object marker:#ffd700> and destroy what you find there.,2,"破壞型目標需要依靠小地圖上顯示的黃色<［放置物圖標］:#ffd700>指示，
破壞地圖上的放置物。"
3771,59B9EE55,3793,2,"挨還 <黄栄易 握界挨 印綾映 儀移 慣拳逢 壊員:#ffd700>綾位
<犠輝 遺哀位 黄栄圧移 慣園較:#ffd700>, 愛畏 握威 映挨移扱 3局 逸宴 響
握威 井殴逢 黄栄横 犠俄安 英隠依愛.",2,"<A Final Strike will not succeed if your attack misses the enemy:#ffd700>. If this happens, you will have to fill your Zeal Gauges and activate Overzeal to try again.",2,"此時，<若發動的技能未擊中敵人:#ffd700>，
則<不會發動必殺奧義:#ffd700>，
必須再度蓄積氣力條到3條後進行氣力解放。"
3772,5BC0D701,3854,1,"<河虐綾 儀位 幾逢 確乾:#ffd700>井
<［映意炎］偉溢 宇異綾 楽安:#ffd700>横 衣 英隠依愛.",1,Or you can <search for rooms that fit your preferences:#ffd700> and <join another player's mission:#ffd700> as a guest.,1,"也能夠<搜尋符合條件的房間:#ffd700>，
作為<［遊客］來參加任務:#ffd700>。"
3773,5CB96D75,3818,3,"絵客稼 乙往綾 叶街圧位 泳噂 印宴 <泳右 畏衛 異印:#ffd700>挨羽溢
<飴暗囲工 衣 緩位 壊員安 英隠依愛.:#ffd700>",3,Some enemies that appear in Survival Missions are <temporarily invincible:#ffd700> and <cannot be defeated in battle:#ffd700>.,3,"在生存型目標出現的一部分敵人有可能
<在一定時間內無敵:#ffd700>或<無法打倒:#ffd700>。"
3774,5CE52D7A,3732,6,壱苑 雲椅綾 域井,6,Upgrading,6,關於裝備煉成
3775,5CFAA83B,3713,1,雲案綾 域井,1,Chain Attacks,1,關於連擊
3776,6168E25B,3837,2,"飢易 雲椅哀 回 稼格宴 <［一育 宇異］:#ffd700>哀 飲右 宇異扱
荷椅基園偉肯 井崖漢依愛.
一育 宇異哀 宇異 右永扱 遠哀 鍵映 願迂王畏愛.",2,Better quality upgrades can be unlocked by completing certain <Free Missions:#ffd700>. Keep an eye on what missions are available and what rewards they offer.,2,"另外，在<［自由任務］:#ffd700>中完成特定的任務，
便可解禁煉成的各階級。
仔細確認自由任務的任務資訊吧。"
