section,index,id_hex,slot,ja,kr
15,69,CB426323,text3,\x93れ以上、貴方がたには戦う理由がない。,
15,70,001EB086,text3,"\x80\x81すぐにでも國へと帰ることになります。
こちらが何もせずとも。",
15,71,F1480253,text4,\x95ぁて、そんじゃあ躰もほぐれてきたし、そろそろ続きといきますかい,
15,72,8830D38F,text1,\x81\x99かい,
15,73,F60641CE,text3,\xAFトワルト、合わせろ,
15,74,EF1D708F,text1,おっと！？　危ねぇ……何？,
15,76,C2145A56,text4,ぅ……形勢不利とみるや迷わず撤退か。いい判断じゃねぇの,
15,77,F6A42A81,text1,\x80か。いい判断じゃねぇの,
15,80,59851840,text4,\x81おい、何だと！？,
15,81,6D356897,text3,\xA3を<貰:もら>ってくからな。ア～バ～ヨ#@～～#、おっさ～ん！！,
15,84,9C63DA42,text1,\x8Fハハハ、何だそりゃあ、やってくれるじゃねえの,
15,85,FF00F91A,text1,\x81\x8Fれるじゃねえの,
15,86,345C2ABF,text1,\xBEさか、こんな馬鹿げた手を使うたぁ、夢にも思わなかったぜ,
15,87,00EC5A68,text1,しかも、ハクとはな。お嬢、そいつなんですかい？,
15,88,E7F01E17,text4,\x83\xADウ、状況は,
15,89,51CA1D97,text3,\x81\xA6とこですかい。申し訳ありやせん,
15,90,F3E70BFC,text1,\x95\x8F題ありません。言っていたとおり、結果がどうあれ彼等は退かざるを得ません,
15,91,75737952,text1,たとおり、結果がどうあれ彼等は退かざるを得ません,
15,92,7C615C01,text3,\x8Bを使われるなんざ、思ってもみませんでしたがね,
15,93,2608DDEC,text1,\x8Cね,
15,94,466B3D71,text3,\x82\xA6、掃討します,
16,0,5BDC0F1D,text3,ても実感がわかない,
16,1,70F15CDE,text1,\x93な呆気なく死んでいいはずがないだろ……,
16,4,3FB0CA19,text1,"えがまとまらず、しばらく黙って焚き火に薪をくべていると、
クオンが話しかけてきた。",
16,5,A05CE648,text4,がだ？,
16,7,926A84CA,text1,\xB8\x9D:ミカド>とは神のような存在だったんだ。,
16,8,8B71B58B,text4,\x82\x8C程か。,
16,10,15F29805,text4,自分が？,
16,12,DCE9783A,text1,"\x89のことを考えていてな。　神のような存在が消え、
ヤマトがどうなるのか予想が付かなくて戸惑っていた。",
16,17,9E4EA7E5,text3,\x83\x9Eトは今頃、大騒ぎなのかな。,
16,18,834B975D,text1,\x83\x88は今頃、大騒ぎなのかな。,
16,20,CE833656,text3,\x84まごろ……,
16,21,05DFE5F3,text1,\xBEごろ……,
16,22,F4895726,text3,んはどうしているだろうか？,
16,24,27A48F45,text3,、クオンの優しい声が響く。,
16,25,EEDF1AB8,text1,\x84声が響く。,
16,26,ECF85CE0,text3,な。,
16,27,F3657FF4,text1,"\x87女さんのことだけじゃない。
もっと別の、何か嫌な予感がしてならない……",
16,28,A130FDEB,text1,"\x82
もっと別の、何か嫌な予感がしてならない……",
16,29,253C9CE9,text4,<主:あるじ>様,
16,30,EE604F4C,text1,\x8Bと、闇に溶け込むように立つ双子の影。,
16,32,A3A8EE47,text1,\xB6ラザラした感じが、近付いてきます。,
16,33,CBF70D28,text1,\x81\x8Dます。,
16,34,99A28F37,text3,クオンも、闇の奥を睨みつける。,
16,35,8F45C462,text1,\xA8みつける。,
16,37,C28D6569,text4,\xA3\x9Bび出してくる仲間達。,
16,39,8DDDD7CE,text1,\xA9くノスリが、暗闇に向かってスッと目を細める。,
16,42,9240F4DA,text1,\x82\x89複数の影が現れたのは、その言葉とほぼ同時だった。,
16,43,6316460F,text4,\xA6…か？,
16,44,3143C410,text1,"や、違う。
物取りや追いはぎの類じゃない。",
16,45,A19E8C7F,text1,\x81\xAE類じゃない。,
16,46,B03B9E6C,text1,気を放っている。,
16,49,36AFECC2,text1,それ。,
16,50,2BAADC7A,text4,まともにやりあっていい奴等じゃねえ。,
16,51,7724D657,text1,\x83ねえ。,
16,53,B885BD3E,text4,"\xAA連中。
こうもあからさまに殺気を放ってくるはずが……",
16,56,90590BBD,text4,\x82\x8Bで飢えた獣みたいじゃない……,
16,59,93A8EEFD,text4,"\xA3中に命を狙われるなら判るが、
どうして今更ウズールッシャだ？",
16,60,3.85E+14,text1,"\x82\x8Bが、
どうして今更ウズールッシャだ？",
16,63,4B4D3086,text1,\x8Cもわざわざ遠く海を越えて……ムネチカさんら八柱将ならともかく、僕達を襲ってくるのも不可解です,
16,64,8AB3DFBC,text1,柱将ならともかく、僕達を襲ってくるのも不可解です,
16,65,0D2BC373,text4,"\x88るのは後かな。
向こうはこらえ性がないみたいだし。",
16,68,F190C1E0,text1,たのです……,
16,69,00C67335,text1,\xA0この連中は、こんなボロボロになってもまだ向かってくるとは正気か……？,
16,70,CB9AA090,text1,\xA0向かってくるとは正気か……？,
16,71,4AE2FAEC,text3,\x81\x84ぇ、情緒を解さない男はキライや。,
16,72,E8CFEC87,text3,\x81\x84、何か妙じゃない。,
16,73,072A5BE7,text4,"\x81\x84つ>等は暗部だ。
考え無しに襲ってくるような連中じゃない。",
16,74,A5074D8C,text1,\x80\x83え無しに襲ってくるような連中じゃない。,
16,78,3E960F9A,text1,\xB8を通すように急所のみを正確に狙ってくるはず。,
16,79,CFC0BD4F,text1,\x81\x93んなお粗末な……,
16,80,049C6EEA,text1,ルルル……グゥルルルル……,
16,81,7B0AE071,text3,\x82\xAC…ガ……！,
16,83,AFCB10C0,text4,\x81\x86いうのは、前もって説明してくれ！！,
16,85,E965283F,text3,\x9E、すまない。,
16,86,BB30AA20,text3,な隠し芸は持ってなくてな。,
16,87,2A6461FD,text4,\xAD\x98外れの化け物と戦うことにもいい加減慣れてきたつもりだったが……,
16,88,18F66A07,text1,が……,
16,90,27CC2C2F,text4,\x81\xAE白い塊、もしかして……,
16,91,A1585E81,text3,る勇気はないけど、多分,
16,92,6A048D24,text1,\x81\x93んなのは聞いたこともありませんね,
16,93,9B523FF1,text3,\x8Aません。判りかねます,
16,94,9EB011F8,text1,あ……見当も付きません。僕等を狙っているというならまた同じような手合いがやってくるかもしれません,
16,95,C86D8769,text3,\x81\xA0って？　それじゃあ、オチオチ寝ていられないぞ,
16,96,735BA043,text1,\x9Dれじゃあ、オチオチ寝ていられないぞ,
16,97,5200EA8F,text1,るかもしれないが、荷物を纏めてすぐに出立しよう,
16,98,995C392A,text1,、危険は承知の上だ。ここに止まるより港へ向かい、一刻も早く味方と合流した方が安全だろう,
16,99,53FCC57F,text3,\x82\x82消耗するだけだし,
16,100,86D6E382,text1,っとと港へ向かうぞ！,
16,101,F757C141,text1,"\x8Cたグトゥアルダルは、
塩の塊となって崩れ去ってしまった。",
16,102,DCDEFBFA,text1,って崩れ去ってしまった。,
16,104,1F1A42D5,text1,"\x8F\xAF解な襲撃に疑問を持ちつつも、
急ぎヤマトへ帰国するハク一行。",
16,105,F033D1DF,text4,新たな混乱に陥っていた。,
16,106,2BC27F10,text4,"た帝に続き、皇女アンジュも毒を盛られたという。
さらに、その犯人として、あろうことかオシュトルが捕縛された#@－－#",
16,107,AD560DBE,text1,"\xB6\x9Aき、皇女アンジュも毒を盛られたという。
さらに、その犯人として、あろうことかオシュトルが捕縛された#@－－#",
17,0,E4ECB17C,text1,\xB8\x8Aは他を<侮:あなど>ったりなどしなかったがな。,
17,1,CFC1E2BF,text1,を知ることが出来るやもしれんぞ？,
17,2,D6DAD3FE,text3,だからオシュトルに負けたんだ。,
17,3,999B4539,text1,"うな感覚。
まるで心臓を握りつぶされそうな威圧がヴライから溢れ出る。",
17,4,80807478,text3,ごと>か？,
17,7,976A70C1,text3,"、相手を見下して<侮:あなど>るような<輩:やから>ではね。
足元を<掬:すく>われてオシュトルに敗北するのは当然かな。",
17,8,5C36A364,text1,"相手を見下して<侮:あなど>るような<輩:やから>ではね。
足元を<掬:すく>われてオシュトルに敗北するのは当然かな。",
17,9,413393DC,text1,"\x81\x86な<輩:やから>ではね。
足元を<掬:すく>われてオシュトルに敗北するのは当然かな。",
17,10,8A6F4079,text1,"ら>ではね。
足元を<掬:すく>われてオシュトルに敗北するのは当然かな。",
17,11,98EF63A7,text1,"
足元を<掬:すく>われてオシュトルに敗北するのは当然かな。",
17,12,C7A7E172,text1,われてオシュトルに敗北するのは当然かな。,
17,13,36F153A7,text1,\x83\xABに敗北するのは当然かな。,
17,14,69B9D172,text1,\xAEは当然かな。,
17,17,A5092A05,text3,"てあげる。
貴方ではオシュトルに勝てない、絶対に。",
17,18,FA41A8D0,text1,"あげる。
貴方ではオシュトルに勝てない、絶対に。",
17,19,7350C918,text1,絶対に。,
17,27,94E13098,text4,"おい……本気を出させる為の挑発なんだろうが、
こいつはちょいと効き過ぎじゃないか？",
17,28,5FBDE33D,text1,"\x8Aい……本気を出させる為の挑発なんだろうが、
こいつはちょいと効き過ぎじゃないか？",
17,29,42B8D385,text1,"、
こいつはちょいと効き過ぎじゃないか？",
17,36,B4024982,text3,\x87格があるか#@－－#、証明してみよ！！,
17,37,32963B2C,text1,\xBCがあるか#@－－#、証明してみよ！！,
17,42,625BAA9F,text3,\x82\x92発動させた隙を狙って止めを刺す#@－－#,
17,43,930D184A,text1,\x99\xBA動させた隙を狙って止めを刺す#@－－#,
17,49,B57CB7CF,text3,、シノノンもたたかうぞ！,
17,50,7E20646A,text3,うだね。だからシノノンは、あのお姉さんと一緒にオシュトルを護ってあげて,
17,51,F8B416C4,text1,だね。だからシノノンは、あのお姉さんと一緒にオシュトルを護ってあげて,
17,52,33E8C561,text1,\x82\x93と一緒にオシュトルを護ってあげて,
17,53,DCC882EC,text3,\xAEか？,
17,54,09E2A411,text1,った。シノノンにまかせろ！,
17,55,1C8EAF1D,text4,し、いい子だ。姐御、申し訳ない,
17,56,D896DD1A,text1,い子だ。姐御、申し訳ない,
17,57,246C6034,text3,\x81どうか……御武運を,
17,58,B2556FF0,text3,\x8Cにしてもまさか、ここまで無茶ぶりを要求されるとは想定していませんでしたよ,
17,59,C18DEC5B,text3,柱将ヴライが相手ときたモンだ,
17,60,EAA0BF98,text1,\x82\xAA漢ヴライ、もはや八柱とは思わん。天に代わって成敗する,
17,61,F3BB8ED9,text1,\x83\xABルティエ、機を見て皇女さんを確保だ。奴から皇女さんを奪い返す,
17,62,0E0E8CC3,text1,お待ち下さい……,
17,63,94741899,text1,\x9Eは止めんから、思う存分やってみろ,
17,64,C6219A86,text3,やっぱおにーさん、大好きやぇ,
17,65,40B5E828,text1,\x89無理するなとかとは言えん。後で何でも言うこと聞いてやる。ウルゥル、サラァナ、お前達が頼りだ,
17,66,F2358329,text1,\x81\xA8か言えば、いつもの調子を出すかと思ったが……そこまで余裕が無いのか,
17,67,DD70B13A,text4,\x81\x8A願い,
17,68,B1E35AFD,text4,\x8D等#@－－#、<出陣:で>るぞ！,
17,69,00CB29CA,text1,\x89#@－－#、<出陣:で>るぞ！,
17,72,CF9E022A,text4,ぬ……ぅ。,
17,73,B6F7F796,text4,\xAE<我:われ>に……,
17,75,9F539399,text1,下がらせた……褒めてやろう,
17,78,0A69E448,text1,幾ばくかを！,
17,79,BCFA181E,text3,\x88！　我が魂魄を喰らいて、その力を差し出せっ！！,
17,80,8B11BE34,text3,ぉぉォォォォォォォォォォォォォォォォッ！！,
17,81,CA2FC9B9,text3,\x81\x89ぉぉぉぉォォォォォォォォォォォォォォォォッ！！,
17,83,07F50849,text3,\xB9\xBE多の英霊に<恐:かしこ>み<恐:かしこ>み<申:もう>す,
17,85,BFB0EA83,text4,\x9Bで邪なるを退け、些かも欠く事なき真なる平和と調和を授け給え,
17,86,5D485D29,text4,ッ！？,
17,88,032EF95D,text1,\x9D\xA2:アクルカ>を授けたとお思いでしたか？,
17,89,AC1EEFFC,text1,\x8E時ヲ待っテいたカ！！,
17,92,A5E1295F,text1,\x83\x8Eヨウナ力……,
17,93,CA993F71,text1,\x9F　どうしたクオン,
17,94,FBCDBC73,text4,\x82\x87っと眩暈がしただけ,
17,95,02B62934,text1,\x81\xAAらいいが……,
17,97,B86BD852,text1,\x88夫なのか？　なんか顔色が悪すぎだぞ？,
17,98,73370BF7,text3,\x82ーっ！！,
17,99,8261B922,text4,ハハハハハハハハハハ#@－－#,
17,100,5A569F15,text3,\x82\xA1ァァァァァァァァッ！！,
17,103,1C84C04A,text4,－#っ！？,
17,105,8ECC7A9C,text1,\x80\xA6！？　まずい！　離れろ！！,
17,106,40BF877F,text3,ァァァ！！,
17,107,EF8F91DE,text1,ォォォォ！！,
17,108,8715825C,text3,ぐ……<痛:ツ>ゥ……みんな、無事か？,
17,109,4C4951F9,text1,な、無事か？,
17,111,863BA4FD,text3,\x81姫殿下は#@－－#,
17,112,917775B6,text1,\xAB殿下は#@－－#,
17,113,335A63DD,text3,\x80\x81それよりも気を抜くな。終わってはおらぬぞ……,
17,114,DCBFD4BD,text1,\x81\x9Dれよりも気を抜くな。終わってはおらぬぞ……,
17,115,7E92C2D6,text1,\x82わってはおらぬぞ……,
17,117,58B3B5BF,text3,\x82\xB9ルノモヤットノ身デ、コノ<我:われ>ヲ封ゼラレルトデモ思ウタカ？,
17,118,5328A720,text1,\x83\xABノモヤットノ身デ、コノ<我:われ>ヲ封ゼラレルトデモ思ウタカ？,
17,119,157B14B4,text1,\xB2封ゼラレルトデモ思ウタカ？,
17,120,FD369720,text3,\x81\xBE逃げるのも恐らく無理。こいつは絶体絶命ってヤツか……？,
17,121,4600B00A,text1,\x80\x83げるのも恐らく無理。こいつは絶体絶命ってヤツか……？,
17,122,C778EA76,text3,\x81\xA0早い。ヴライの姿をよく見るのだ,
17,123,6555FC1D,text1,\x97\xA9い。ヴライの姿をよく見るのだ,
17,124,14D4DEDE,text1,姿、<彼奴:あやつ>の力はいまだ完全ではない！,
17,125,5141E5B2,text1,\x84つ>の力はいまだ完全ではない！,
17,126,C28D3DC3,text1,\x97ている。これならば……,
17,130,3230595A,text3,\x91\xB3になっちゃう,
17,131,8.91E+74,text1,\x81\xABなっちゃう,
17,132,1FF355DE,text3,\xA7お手伝いしましょうか,
17,133,54BDE680,text1,\x8A手伝いしましょうか,
17,134,DCF21C1C,text1,っかりとどめを刺さなあかんねぇ,
17,135,1975478B,text3,\xBBせたぞ,
17,136,4707733,text1,\x9Bたぞ,
17,137,5625F52C,text3,\x82\xAFクク……ナルホドマダ立ツカ,
17,138,D0B18782,text1,\x82\xAFク……ナルホドマダ立ツカ,
17,139,82E4059D,text1,\x82\xA6……<汝:うぬ>等ヲ<侮:あなど>ッテイタコトヲ,
17,140,73B2B748,text1,\x83テイタコトヲ,
17,141,21E73557,text3,\x86ぬ>等ガ我ガ敵トシテ相応シイ勇士デアルコトヲ,
17,144,B51F69E0,text1,\xAD\xA6勇ニハ武勇ヲ尽クソウ！　我ガ力ト相マミエル幸運ヲ噛ミ締メルガイイ！！,
17,147,B69263EF,text3,"れ>が……
地に膝をつくだと……？",
17,149,5336A2A4,text4,\xBDしいなぁ……楽しいなぁぁ！,
17,150,A23DF929,text4,\xA6…いい女はうろたえない……,
17,151,4DFF9217,text3,\x82いろいろとイヤな汗が吹き出ていますので,
17,152,7064661D,text1,…本当に、ヤバかった……,
17,153,9FA60D23,text3,\xA6…じょうぶ、ちょっと立ちくらみがしただけかな,
17,154,95C0A756,text3,\x81\x8Bじゃ、ないんだな？,
17,155,3DA2B6B8,text3,トに大丈夫。あはは、もしかして心配させちゃった？,
17,156,798FC667,text1,て心配させちゃった？,
17,157,771CBC2F,text1,\x93たり前だ。心配するに決まってるだろ,
17,158,9C2B072C,text4,\x9Fせして申し訳ありませぬ,
17,159,439927D3,text4,、どうなされました？,
17,160,B2927C5E,text4,\x82\x93。皇女さま、聞こえてる？　口を開けてみて,
17,161,A9A9ED9F,text3,\x82\x8Cじゃあ、声なんて出せないかな,
17,162,E986001C,text3,\xA4\xA7量に摂取すれば心が壊れてしまう怖ろしい薬だよ……,
17,163,06446B22,text1,…それは治るのか？,
17,164,836234F7,text1,\x81\xAAるべく早く適切な治療をすれば、後遺症も残らないと思う,
17,165,51C07679,text4,\x81\x88？　ヴライ将軍は倒しましたし、もう逃げる必要はないのでは？,
17,166,E06DA066,text1,、アイツが事の黒幕でないとすれば、ここに留まるのは非常にマズイ,
17,167,0FAFCB58,text3,\x81\xA9うやって証明する？,
17,168,35B92AEC,text4,に証言してもら……あっ！？,
17,169,0B5A1B65,text4,れは難しいだろう,
17,170,5CA02B4E,text3,ルを目の上の瘤にしている連中は、好機とばかりに罪を被せてくるはずだ,
17,171,F4C23AA0,text1,る連中は、好機とばかりに罪を被せてくるはずだ,
17,172,8EF9B47A,text1,が良くなる頃には、みんな仲良くさらし首だな,
17,173,269BA594,text1,\x88なことは喋らせず、皇女の地位だけを利用するつもりだったのでしょうね。<体:てい>のいい<傀儡:くぐつ>といったところでしょうか,
17,174,8A0C6447,text1,\x81皇女の地位だけを利用するつもりだったのでしょうね。<体:てい>のいい<傀儡:くぐつ>といったところでしょうか,
17,175,65CE0F79,text1,\xB0位だけを利用するつもりだったのでしょうね。<体:てい>のいい<傀儡:くぐつ>といったところでしょうか,
17,176,87121400,text1,\xAD。<体:てい>のいい<傀儡:くぐつ>といったところでしょうか,
17,177,68D07F3E,text1,\xA8ころでしょうか,
17,178,C447BEED,text1,\x81\xB2どい……,
17,179,6C25AF03,text3,ではない。おそらく、首謀者は他にいるであろう,
17,180,9D2EF48E,text1,\xAFない。おそらく、首謀者は他にいるであろう,
17,181,354CE560,text3,\x82首謀者に罪を擦り付けられたからだしな,
17,182,E3DE87FC,text1,\xAC\x80者に罪を擦り付けられたからだしな,
17,183,BE3C30D2,text1,問題は<何処:どこ>へ逃げるかだが……オシュトル、どこか当てはないか？,
17,184,E9876965,text1,\x81\x93>へ逃げるかだが……オシュトル、どこか当てはないか？,
17,185,C009B38F,text3,……エンナカムイだ,
17,186,EA352786,text1,\xA6エンナカムイだ,
17,187,B7D790A8,text3,\xBD\x95もない辺境の地だが、周囲を山々に囲まれた、天然の城砦となっている,
17,188,E06CC91F,text1,ない辺境の地だが、周囲を山々に囲まれた、天然の城砦となっている,
17,189,C9E213F5,text1,周囲を山々に囲まれた、天然の城砦となっている,
17,190,12E48AAB,text1,天然の城砦となっている,
17,191,1C77F0E3,text1,\x8Fの間は追っ手から姫殿下を護ることができるであろう,
17,192,AD10AD9C,text1,\x8Bを護ることができるであろう,
17,193,2F7F7EA1,text3,\x83\x8Fイです、わたし達の故郷なのです,
17,194,A9E57DA1,text1,です、わたし達の故郷なのです,
17,195,2B8AAE9C,text1,\xAB、御前や國の民には迷惑をかけることになるが……,
17,196,A4FB0DE6,text1,\x81\xAE民には迷惑をかけることになるが……,
17,197,C7C5CFAD,text4,\x93なこと仰らないで下さい。このヤマトの一大事ではありませんか,
17,198,CDA365D8,text1,\x82\x89ないで下さい。このヤマトの一大事ではありませんか,
17,199,C3301F90,text1,\xB8\x80大事ではありませんか,
17,200,D36A556B,text1,はありませんか,
17,201,DDF92F23,text1,ラフラとして今にも倒れそうだ,
17,202,595F739E,text1,\xA6今にも倒れそうだ,
17,203,DB30A0A3,text4,\x8C以上は危険か……,
17,204,BCFBB2D5,text1,\xA5上は危険か……,
17,205,6349922A,text3,\x81\xA9、兵に変装して突破を試みますか。いいですね、中々に緊張感あふれてワクワクします,
17,206,B1E5C292,text1,\x97て突破を試みますか。いいですね、中々に緊張感あふれてワクワクします,
17,207,24E7FACC,text1,\x81\x9Fし達なら、まだ問題ありません。どうか、お任せ下さい,
17,208,544103D9,text1,\x84い。立ってるのも<辛:つら>いはずだ,
17,209,BB8368E7,text1,\x91\xBDすり切れようとも、遂行する所存です,
17,210,ABD9221C,text4,\x81あの<行李:こうり>の中に隠れてもらってくれ,
17,211,86A1ED79,text1,り>の中に隠れてもらってくれ,
17,212,9ED0E6BF,text1,\xBE荷車まで運んで、何食わぬ顔で帝都を離れさせてもらう,
17,213,A2996577,text1,を離れさせてもらう,
17,214,33CDAEAA,text1,ら、何と説明するつもりなんです？,
17,215,9856F4EA,text3,\xA8\x80って誤魔化す。こういったのは堂々としていた方が、かえって怪しまれないもんだ,
17,216,F53930DD,text1,\x81\xA3て誤魔化す。こういったのは堂々としていた方が、かえって怪しまれないもんだ,
17,217,D706464D,text1,\xA6いた方が、かえって怪しまれないもんだ,
17,218,26950475,text1,て怪しまれないもんだ,
17,219,F3BF2288,text3,\x81\x97通せるかどうかは博打だがな……,
17,220,75EEA0CB,text1,\x80\x9Aせるかどうかは博打だがな……,
17,221,20D6E6CD,text1,\x86かは博打だがな……,
17,222,884D7F48,text1,\xB3イツはまだ通用するかな？,
17,223,D4C37565,text3,\x95かそのような物まで賜っていたとはな,
17,224,D2456730,text1,\x8Bそのような物まで賜っていたとはな,
17,225,990BD46E,text3,跡の<衛士:えじ>に見せた時は効果<覿面:てきめん>だったんだが,
17,226,041C842D,text1,の<衛士:えじ>に見せた時は効果<覿面:てきめん>だったんだが,
17,227,2B3EF277,text1,\x98>に見せた時は効果<覿面:てきめん>だったんだが,
17,228,27C824F1,text1,\x82は効果<覿面:てきめん>だったんだが,
17,229,8288F683,text1,\x81\xA6きめん>だったんだが,
17,230,84CB143B,text1,\x81\xA0が,
17,231,D69E9624,text1,\x8A\xB6況が状況だ。果たして通用するかは某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,
17,232,DD846870,text1,\xAF某にも判らぬ。事情に通じている者が見れば、むしろ怪しむだろう,
17,233,926197CF,text1,\xAC<衛士:えじ>ならば、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,
17,234,1A2E6D53,text1,、事態を未だ把握し切れていないはずだ。強引に押し切る事も可能かもしれぬ,
17,235,D172BEF6,text1,\x8A\xBCし切る事も可能かもしれぬ,
17,236,CC778E4E,text3,\x81\x8Cたく使わせてもらうか,
17,237,E9253CC7,text1,\x81\x9Fく使わせてもらうか,
17,238,81BF2F45,text1,\x81\x86か？,
17,239,A4ED9DCC,text1,\x82\xADウル、こういうのは上手くいくかどうかじゃない,
17,241,FA8B39B8,text1,\xB8\x8A手く『やる』んだよ,
17,242,E0DAE839,text3,\x81\xA6いうか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,
17,243,4FEAFE98,text1,\x81\x84うか、いろいろと誤魔化して仕事をサボろうとする時と同じ顔かな,
17,244,C97E8C36,text1,\x98顔かな,
17,245,8840FBBB,text3,\x8Aきたいところだ,
17,246,1F276F2B,text1,\x8Dたいところだ,
17,247,50C29094,text1,\xA6くれるか？,
17,248,D88D6A08,text3,しょう,
17,249,8AD8E817,text3,ウとデコポンポの兵は、まだ都の外で立ち往生しているはずだな,
17,250,E2870B78,text1,とデコポンポの兵は、まだ都の外で立ち往生しているはずだな,
17,251,B0D28967,text1,\x83\x9Dの兵は、まだ都の外で立ち往生しているはずだな,
17,252,A8A382A1,text1,\x89\xB9に動きはないようですが……,
17,253,0DE350D3,text3,\x99か,
17,254,9CB79B0E,text3,\x8Bらの命ということにして、正門を解放させる,
17,255,372CC14E,text1,\x89の命ということにして、正門を解放させる,
17,256,43583438,text1,\x86すれば、連中は一斉に<都:みやこ>に流れ込んでくるだろうな,
17,257,5FA12B70,text3,わけですね。フフッ、あいかわらず面白いことを思いつく御仁だ,
17,258,FEE80147,text1,けですね。フフッ、あいかわらず面白いことを思いつく御仁だ,
17,259,42B3E274,text3,\x82\xA4の名に説得力があれば完璧なんだが,
17,260,2D81C502,text1,\x81\xAE名に説得力があれば完璧なんだが,
17,261,61A2B245,text1,\x8E\xA2ってみるといい,
17,262,0042C986,text1,\x81\x93れは金印……？,
17,263,52174B99,text3,\xA0、八柱将の<証:あかし>たる聖上から<賜:たまわ>った金印だ。,
17,264,5EE19D1F,text1,\x81八柱将の<証:あかし>たる聖上から<賜:たまわ>った金印だ。,
17,265,001DA6CA,text3,身か、その勅命を受けた者だと判断される,
17,266,E2C1BDB3,text1,\x81\x9Dいつはいい。ありがたく使わせてもらうか,
17,267,0D03D68D,text1,…この男、詐欺師の方が向いてるんじゃないのか,
17,268,3575251A,text1,。そして頼みたいことがある,
17,269,FE29F6BF,text1,る近衛衆に事の次第を伝え、彼らとその一族が<今宵:こよい>の内に帝都を抜けられるよう、手引きをしてほしい,
17,270,78BD8411,text3,\xBD\xBCらにも累が及ぶのは免れ得ぬだろうからな,
17,271,B9919367,text1,\x8Dうからな,
17,272,A494A3DF,text3,それがし>の弟分である<其方:そなた>にしかできないことだ,
17,273,9606A825,text1,れがし>の弟分である<其方:そなた>にしかできないことだ,
17,274,1092DA8B,text1,\x81\x9F>にしかできないことだ,
17,275,DBCE092E,text1,\x9F！　おまかせください！,
17,276,4A5F321E,text3,\x81\x91しますが、しばらくの間、御辛抱を,
17,277,F1691534,text1,\x81\x97ますが、しばらくの間、御辛抱を,
17,278,19608A86,text3,\x81\x91辛抱してくれ,
17,279,D23C5923,text1,\xBE\x9B抱してくれ,
17,280,54A82B8D,text3,\x82に動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,
17,281,06FDA992,text1,\xAB動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,
17,282,82F1C890,text1,っておけ。何よりお前は顔が知られすぎている,
17,283,D0A44A8F,text1,\xBD\x95よりお前は顔が知られすぎている,
17,284,56303821,text1,、サラァナは、こっちの方にな,
17,285,0465BA3E,text3,はありますが,
17,286,6C3A5951,text1,ありますが,
17,287,3E6FDB4E,text3,\x81\xAF仕方ないかな,
17,288,B181C1A1,text1,\xBB\x95方ないかな,
17,289,0DDA2292,text3,\x80\x81男物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,
17,290,0B5C30C7,text1,\x94\xB7物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,
17,291,40128399,text1,\x94にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,
17,292,C3732682,text3,、遠目には服だけが歩いているように見える,
17,293,6633F4F0,text1,遠目には服だけが歩いているように見える,
17,294,09C4236B,text1,\x9C\x8Dだけが歩いているように見える,
17,295,2BFB55FB,text1,\x84るように見える,
17,296,C4DB1276,text3,いたいのです？,
17,297,765B7977,text1,たいのです？,
17,298,0EEDFB54,text3,らもう後には引けない,
17,299,5BD5BD52,text1,もう後には引けない,
17,300,DD41CFFC,text3,\x81\xAF<行李:こうり>にも入りそうにないしな,
17,301,E665882D,text1,行李:こうり>にも入りそうにないしな,
17,302,8C678803,text1,\xABないしな,
17,303,473B5BA6,text1,\xABなれ、だ,
17,304,C1AF2908,text1,だ,
17,305,0AF3FAAD,text1,\x81\xA7も……わたし達と、一緒に……,
17,306,95B949AF,text1,\x81\x86なのです。貴女一人でここに残ったら……,
17,307,30F99BDD,text1,\xB4女一人でここに残ったら……,
17,308,4B58A521,text1,\xA6おります。ですが、<私:わたくし>はホノカ様に大変なご恩を受けた身でもあります,
17,309,190D273E,text1,す。ですが、<私:わたくし>はホノカ様に大変なご恩を受けた身でもあります,
17,310,9F995590,text1,\xA4\xA7変なご恩を受けた身でもあります,
17,311,BDA62300,text3,ことはどうかよろしくお願い致します。最後までご一緒できず申し訳ありません,
17,312,D0C9E737,text1,とはどうかよろしくお願い致します。最後までご一緒できず申し訳ありません,
17,313,829C6528,text1,\x81\x84致します。最後までご一緒できず申し訳ありません,
17,314,730F2710,text1,ここまでありがとう……行くぞ,
17,315,26376116,text1,\x81\x8Cとう……行くぞ,
17,406,40087870,text3,にハクたちはヴライを倒した。,
17,407,924F9A94,text1,ハクたちはヴライを倒した。,
17,408,69FCC493,text3,トルの故郷であるエンナカムイへ向かう。,
17,409,BBBB2677,text1,ルの故郷であるエンナカムイへ向かう。,
17,410,3D2F54D9,text1,\x82\xA8ンナカムイへ向かう。,
17,413,39315520,text3,\xB4ライとの戦いで精根尽きたハクたちに、一時の安堵が漂う。,
17,414,38DA836C,text1,\xA9イとの戦いで精根尽きたハクたちに、一時の安堵が漂う。,
