section,index,id_hex,off1,off2,off3,off4,text1,text2,text3,text4
17,276,4A5F321E,33924,33924,34009,34010,\x87うか。キウルさん,\x87うか。キウルさん,\x81\x91しますが、しばらくの間、御辛抱を,\x91しますが、しばらくの間、御辛抱を
17,277,F1691534,34012,34012,34082,34083,\x81\x97ますが、しばらくの間、御辛抱を,\x81\x97ますが、しばらくの間、御辛抱を,\x81\xA8,\xA8
17,278,19608A86,34085,34085,34128,34129,,,\x81\x91辛抱してくれ,\x91辛抱してくれ
17,279,D23C5923,34131,34131,34192,34193,\xBE\x9B抱してくれ,\xBE\x9B抱してくれ,お前も一緒にな,\x81\x8A前も一緒にな
17,280,54A82B8D,34195,34195,34283,34284,前も一緒にな,前も一緒にな,\x82に動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,に動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている
17,281,06FDA992,34286,34286,34329,34330,\xAB動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,\xAB動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,入っておけ。何よりお前は顔が知られすぎている,\x85\xA5っておけ。何よりお前は顔が知られすぎている
17,282,82F1C890,34332,34332,34345,34346,っておけ。何よりお前は顔が知られすぎている,っておけ。何よりお前は顔が知られすぎている,\x80\x82何よりお前は顔が知られすぎている,\x82何よりお前は顔が知られすぎている
17,283,D0A44A8F,34348,34348,34424,34425,\xBD\x95よりお前は顔が知られすぎている,\xBD\x95よりお前は顔が知られすぎている,ル、サラァナは、こっちの方にな,\x83\xAB、サラァナは、こっちの方にな
17,284,56303821,34427,34427,34473,34474,、サラァナは、こっちの方にな,、サラァナは、こっちの方にな,……,\x80\xA6…
17,285,0465BA3E,34476,34476,34516,34517,…,…,はありますが,\x81\xAFありますが
17,286,6C3A5951,34519,34519,34607,34608,ありますが,ありますが,\xBC！,！
17,287,3E6FDB4E,34610,34610,34665,34666,\x81,\x81,\x81\xAF仕方ないかな,\xAF仕方ないかな
17,288,B181C1A1,34668,34668,34708,34709,\xBB\x95方ないかな,\xBB\x95方ないかな,\x81\xA0ぶや,\xA0ぶや
17,289,0DDA2292,34711,34711,34730,34731,\x81\xB6や,\x81\xB6や,\x80\x81男物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,\x81男物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……
17,290,0B5C30C7,34733,34733,34755,34756,\x94\xB7物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,\x94\xB7物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,\xB3達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……
17,291,40128399,34758,34758,34813,34814,\x94にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,\x94にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,てしまっているし……,\x81\xA6しまっているし……
17,292,C3732682,34816,34816,34871,34872,しまっているし……,しまっているし……,、遠目には服だけが歩いているように見える,\x80\x81遠目には服だけが歩いているように見える
17,293,6633F4F0,34874,34874,34884,34885,遠目には服だけが歩いているように見える,遠目には服だけが歩いているように見える,\x81\xAF服だけが歩いているように見える,\xAF服だけが歩いているように見える
17,294,09C4236B,34887,34887,34906,34907,\x9C\x8Dだけが歩いているように見える,\x9C\x8Dだけが歩いているように見える,\xA6いるように見える,いるように見える
17,295,2BFB55FB,34909,34909,34931,34932,\x84るように見える,\x84るように見える,,
17,296,C4DB1276,34934,34934,34950,34951,,,いたいのです？,\x81\x84たいのです？
17,297,765B7977,34953,34953,34999,35000,たいのです？,たいのです？,,
17,298,0EEDFB54,35002,35002,35057,35058,,,らもう後には引けない,\x82\x89もう後には引けない
17,299,5BD5BD52,35060,35060,35079,35080,もう後には引けない,もう後には引けない,\x81\x91ない,\x91ない
17,300,DD41CFFC,35082,35082,35116,35117,\x81\xAAい,\x81\xAAい,\x81\xAF<行李:こうり>にも入りそうにないしな,\xAF<行李:こうり>にも入りそうにないしな
17,301,E665882D,35119,35119,35153,35154,行李:こうり>にも入りそうにないしな,行李:こうり>にも入りそうにないしな,\x86にないしな,にないしな
17,302,8C678803,35156,35156,35223,35224,\xABないしな,\xABないしな,\x86になれ、だ,になれ、だ
17,303,473B5BA6,35226,35226,35233,35234,\xABなれ、だ,\xABなれ、だ,、だ,\x80\x81だ
17,304,C1AF2908,35236,35236,35315,35316,だ,だ,-,
17,305,0AF3FAAD,35318,35318,35367,35368,\x81\xA7も……わたし達と、一緒に……,\x81\xA7も……わたし達と、一緒に……,\x81\x9Dうなのです。貴女一人でここに残ったら……,\x9Dうなのです。貴女一人でここに残ったら……
17,306,95B949AF,35370,35370,35386,35387,\x81\x86なのです。貴女一人でここに残ったら……,\x81\x86なのです。貴女一人でここに残ったら……,\x82貴女一人でここに残ったら……,貴女一人でここに残ったら……
17,307,30F99BDD,35389,35389,35441,35442,\xB4女一人でここに残ったら……,\xB4女一人でここに残ったら……,\xA3ております。ですが、<私:わたくし>はホノカ様に大変なご恩を受けた身でもあります,ております。ですが、<私:わたくし>はホノカ様に大変なご恩を受けた身でもあります
17,308,4B58A521,35444,35444,35451,35452,\xA6おります。ですが、<私:わたくし>はホノカ様に大変なご恩を受けた身でもあります,\xA6おります。ですが、<私:わたくし>はホノカ様に大変なご恩を受けた身でもあります,ます。ですが、<私:わたくし>はホノカ様に大変なご恩を受けた身でもあります,\x81\xBEす。ですが、<私:わたくし>はホノカ様に大変なご恩を受けた身でもあります
17,309,190D273E,35454,35454,35506,35507,す。ですが、<私:わたくし>はホノカ様に大変なご恩を受けた身でもあります,す。ですが、<私:わたくし>はホノカ様に大変なご恩を受けた身でもあります,\x81\xAB大変なご恩を受けた身でもあります,\xAB大変なご恩を受けた身でもあります
17,310,9F995590,35509,35509,35642,35643,\xA4\xA7変なご恩を受けた身でもあります,\xA4\xA7変なご恩を受けた身でもあります,,
17,311,BDA62300,35645,35645,35658,35659,,,ことはどうかよろしくお願い致します。最後までご一緒できず申し訳ありません,\x81\x93とはどうかよろしくお願い致します。最後までご一緒できず申し訳ありません
17,312,D0C9E737,35661,35661,35692,35693,とはどうかよろしくお願い致します。最後までご一緒できず申し訳ありません,とはどうかよろしくお願い致します。最後までご一緒できず申し訳ありません,\xA1\x98い致します。最後までご一緒できず申し訳ありません,\x98い致します。最後までご一緒できず申し訳ありません
17,313,829C6528,35695,35695,35804,35805,\x81\x84致します。最後までご一緒できず申し訳ありません,\x81\x84致します。最後までご一緒できず申し訳ありません,,-
17,314,730F2710,35807,35807,35823,35824,ここまでありがとう……行くぞ,ここまでありがとう……行くぞ,\x82\x8Aがとう……行くぞ,\x8Aがとう……行くぞ
17,315,26376116,35826,35826,35866,35867,\x81\x8Cとう……行くぞ,\x81\x8Cとう……行くぞ,ho,o
17,316,DED79FE8,35869,35869,35918,35919,,,,
17,317,F55EA553,35921,35921,36000,36001,,,\xC4,
17,318,ED2FAE95,36003,36003,36076,36077,,,Q , 
17,319,D1662D5D,36079,36079,36170,36171,,,,
17,320,A0E70F9E,36173,36173,36273,36274,!,!,!,
17,321,6BBBDC3B,36276,36276,36433,36434," """," """,$,
17,322,81ABBCEE,36436,36436,36515,36516,\xCE$,\xCE$,,\xAD%
17,323,BDE23F26,36518,36518,36564,36565,,,\xF7!\xE7\x8D!&,!\xE7\x8D!&
17,324,CC631DE5,36567,36567,36625,36626,\x8D!&,\x8D!&,\xBAE\xC1>',E\xC1>'
17,325,073FCE40,36628,36628,36686,36687,>',>',\\xB2\xD4',\xB2\xD4'
17,326,1F0AD9A0,36689,36689,36708,36709,',',(,(
17,327,CA20FF5D,36711,36711,36778,36779,,,,
17,328,DCC7B408,36781,36781,36899,36900,),),,++
17,329,179B67AD,36902,36902,36972,36973,,,",",","
17,330,88142442,36975,36975,37159,37160,,,,",."
17,331,2A393229,37162,37162,37178,37179,,,,
17,332,2E2733D0,37181,37181,37266,37267,.,.,\xB8\x99w/,\x99w/
17,333,62044497,37269,37269,37405,37406,/,/,C	1,C	1
17,334,0A9E5715,37408,37408,37502,37503,1,1,,
17,335,C1C284B0,37505,37505,37611,37612,Q\x8382,Q\x8382,,Z3
17,336,DE9A5749,37614,37614,37642,37643,,,,
17,337,0CDDB5AD,37645,37645,37658,37659,\xDEGތ3,\xDEGތ3,,
17,338,94BEDE90,37661,37661,37782,37783,3,3,,
17,339,5FE20D35,37785,37785,37891,37892,C{\xCB4,C{\xCB4,,65
17,340,AE714F0D,37894,37894,37931,37932,,,,\xB65
17,341,9238CCC5,37934,37934,37983,37984,,,,ӏ\xD4F6
17,342,0F2F9C86,37986,37986,38065,38066,\x8F\xD4F6,\x8F\xD4F6,)\xC26\xDA6,\xC26\xDA6
17,343,DD687E62,38068,38068,38171,38172,\xDA6,\xDA6,,\x908
17,344,42E73D8D,38174,38174,38190,38191,,,,
17,345,696E0736,38193,38193,38206,38207,8,8,\xF1\xEB\xE98,\xEB\xE98
17,346,96E33DD1,38209,38209,38255,38256,8,8,,\x919
17,347,5DBFEE74,38258,38258,38343,38344,,,,\xA8;\xA1\xA4L:
17,348,8CF8CF55,38346,38346,38377,38378,\xA1\xA4L:,\xA1\xA4L:,:,
17,349,47A41CF0,38380,38380,38411,38412,\xB5:,\xB5:,,\xF4:
17,350,D82B5F1F,38414,38414,38544,38545,,,\xE2 U\xFB\xD2<, U\xFB\xD2<
17,351,E30F18CE,38547,38547,38572,38573,\xFB\xD2<,\xFB\xD2<,=,=
17,352,890D18E0,38575,38575,38657,38658,,,>,
17,353,DC355EE6,38660,38660,38745,38746,\xAA>,\xAA>,*>3\x82?,>3\x82?
17,354,B3C2897D,38748,38748,38761,38762,\x82?,\x82?,?,
17,355,0F996A4E,38764,38764,38834,38835,T\x98h\xC2\xCE?,T\x98h\xC2\xCE?,,
17,356,60AB4D38,38837,38837,38868,38869,@,@,\xFC@,@
17,357,ABF79E9D,38871,38871,38932,38933,,,\xF5A,A
17,358,24544CD3,38935,38935,38960,38961,,,"""B",B
17,359,E1D31744,38963,38963,39042,39043,,,,
17,360,674765EA,39045,39045,39133,39134,\x8F?n\xC7B,\x8F?n\xC7B,C,
17,361,B500870E,39136,39136,39218,39219,\xA6C,\xA6C,,
17,362,B11E86F7,39221,39221,39348,39349,E,E,\xE5H,H
17,363,7A425552,39351,39351,39409,39410,,,K,
17,364,FCD627FC,39412,39412,39452,39453,\xF6K,\xF6K,N,N
17,365,D9849575,39455,39455,39471,39472,,,,\xA0N
17,366,28D227A0,39474,39474,39571,39572,,,,SQ
17,367,0D809529,39574,39574,39722,39723,,,,
17,368,9DB3E080,39725,39725,39867,39868,\xDF\xF1|\xB0U,\xDF\xF1|\xB0U,M*X,*X
17,369,56EF3325,39870,39870,40024,40025,,,o\xA3>$Z,\xA3>$Z
17,370,D07B418B,40027,40027,40163,40164,$Z,$Z,,g5-:u[
17,371,F529F302,40166,40166,40227,40228,-:u[,-:u[,\x82\x9E\,\x9E\
17,372,1F3993D7,40230,40230,40297,40298,,,^,
17,373,2370101F,40300,40300,40370,40371,\x8F^,\x8F^,,
17,374,52F132DC,40373,40373,40380,40381,_,_,\x8B_,_
17,375,6EB8B114,40383,40383,40414,40415,,,,
17,376,F69FC60F,40417,40417,40442,40443,_,_,,
17,377,CDBB81DE,40445,40445,40569,40570,\xBE\xCE\xF4\xD4`,\xBE\xCE\xF4\xD4`,b,
17,378,D5CA8A18,40572,40572,40594,40595,%b,%b,,
17,379,1E9659BD,40597,40597,40682,40683,b,b,,
17,380,98022B13,40685,40685,40731,40732,"\xA8,\xACd","\xA8,\xACd",,\xF9e
17,381,4A45C9F7,40734,40734,40753,40754,,,f,
17,382,4E5BC80E,40756,40756,40853,40854,\x80f,\x80f,g,
17,383,9C1C2AEA,40856,40856,40923,40924,\xFCg,\xFCg,,\xFC\xE8\xB8i
17,384,1A885844,40926,40926,40975,40976,\xE8\xB8i,\xE8\xB8i,,pj
17,385,C8CFBAA0,40978,40978,41075,41076,,,,\xDEl
17,386,39990875,41078,41078,41166,41167,,,\xCE	n,	n
17,387,EBDEEA91,41169,41169,41281,41282,n,n,o,
17,388,E4229085,41284,41284,41348,41349,(\xB0\xE7Vp,(\xB0\xE7Vp,\x92q,q
17,389,C170220C,41351,41351,41418,41419,,,,
17,390,A9EA318E,41421,41421,41446,41447,t,t,\xA1\xC6\xD1t,\xC6\xD1t
17,391,8CB88307,41449,41449,41540,41541,t,t,zv,v
17,392,91BDB3BF,41543,41543,41655,41656,,,,-y
17,393,5AE1601A,41658,41658,41710,41711,,,,
17,394,327B7398,41713,41713,41774,41775,y,y,,
17,395,E03C917C,41777,41777,41823,41824,{,{,,\xFC\x9D\xE0M~
17,396,087112E8,41826,41826,41833,41834,\xE0M~,\xE0M~,~,
17,397,DA36F00C,41836,41836,41933,41934,Z~,Z~,,
17,398,42559B31,41936,41936,42036,42037,\xC8,\xC8,\xE7\x82,\x82
17,399,901279D5,42039,42039,42082,42083,,,,
17,400,7641829E,42085,42085,42119,42120,`l\xC7ǅ,`l\xC7ǅ,,\xBB\x86
17,401,2ACF88B3,42122,42122,42153,42154,,,\x87,
17,402,37CAB80B,42156,42156,42214,42215,1\x87,1\x87,,
17,403,E58D5AEF,42217,42217,42251,42252,\x89,\x89,,\xE2\x89
17,404,7A021900,42254,42254,42303,42304,,,,-yF\xC8\xFE\x8A
17,405,B15ECAA5,42306,42306,42469,42470,F\xC8\xFE\x8A,F\xC8\xFE\x8A,\x91,
17,406,40087870,42472,42472,42545,42546,\x91,\x91,にハクたちはヴライを倒した。,\x81\xABハクたちはヴライを倒した。
17,407,924F9A94,42548,42548,42597,42598,ハクたちはヴライを倒した。,ハクたちはヴライを倒した。,後，哈克等人終於打倒武賴。,\xBE\x8C，哈克等人終於打倒武賴。
17,408,69FCC493,42600,42600,42745,42746,，哈克等人終於打倒武賴。,，哈克等人終於打倒武賴。,トルの故郷であるエンナカムイへ向かう。,\x83\x88ルの故郷であるエンナカムイへ向かう。
17,409,BBBB2677,42748,42748,42767,42768,ルの故郷であるエンナカムイへ向かう。,ルの故郷であるエンナカムイへ向かう。,\x82\x8Bエンナカムイへ向かう。,\x8Bエンナカムイへ向かう。
17,410,3D2F54D9,42770,42770,42822,42823,\x82\xA8ンナカムイへ向かう。,\x82\xA8ンナカムイへ向かう。,"\xB8\x9D都，
前往奧修特爾的故鄉恩那卡姆依。","\x9D都，
前往奧修特爾的故鄉恩那卡姆依。"
17,411,187DE650,42825,42825,42874,42875,"\x83\xBD，
前往奧修特爾的故鄉恩那卡姆依。","\x83\xBD，
前往奧修特爾的故鄉恩那卡姆依。",\x80\x82,\x82
17,412,EB76B7C4,42877,42877,42887,42888,"They escape the imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy.","They escape the imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy.","e the imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy."," the imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy."
17,413,39315520,42890,42890,42984,42985,"he imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy.","he imperial capital as
it's enveloped in chaos,
heading for Oshtor's hometown of Ennakamuy.",\xB4ライとの戦いで精根尽きたハクたちに、一時の安堵が漂う。,ライとの戦いで精根尽きたハクたちに、一時の安堵が漂う。
17,414,38DA836C,42987,42987,43009,43010,\xA9イとの戦いで精根尽きたハクたちに、一時の安堵が漂う。,\xA9イとの戦いで精根尽きたハクたちに、一時の安堵が漂う。,根尽きたハクたちに、一時の安堵が漂う。,\xA0\xB9尽きたハクたちに、一時の安堵が漂う。
17,415,9AF79507,43012,43012,43073,43074,尽きたハクたちに、一時の安堵が漂う。,尽きたハクたちに、一時の安堵が漂う。,賴的戰鬥中用盡全力的哈克等人，一時安心下來。,\xB3\xB4的戰鬥中用盡全力的哈克等人，一時安心下來。
17,416,75D7D28A,43076,43076,43095,43096,的戰鬥中用盡全力的哈克等人，一時安心下來。,的戰鬥中用盡全力的哈克等人，一時安心下來。,\x85\xA8力的哈克等人，一時安心下來。,\xA8力的哈克等人，一時安心下來。
17,417,A0FDF477,43098,43098,43138,43139,\x8A\x9B的哈克等人，一時安心下來。,\x8A\x9B的哈克等人，一時安心下來。,\x82,
17,418,CF8BCF27,43141,43141,43178,43179,"aku's group, exhausted from the fight with Vurai,
are finally able to get a moment's rest.","aku's group, exhausted from the fight with Vurai,
are finally able to get a moment's rest."," with Vurai,
are finally able to get a moment's rest.","with Vurai,
are finally able to get a moment's rest."
17,419,EAD97DAE,43181,43181,43320,43321,"th Vurai,
are finally able to get a moment's rest.","th Vurai,
are finally able to get a moment's rest.",。,\x80\x82
17,420,82436E2C,43323,43323,43336,43337,,,"修特爾卻察覺到了#@－－#
事情還並未結束。","\xBF\xAE特爾卻察覺到了#@－－#
事情還並未結束。"
17,421,A711DCA5,43339,43339,43394,43395,"特爾卻察覺到了#@－－#
事情還並未結束。","特爾卻察覺到了#@－－#
事情還並未結束。",,"However, Oshtor senses...
that this is not the end."
17,422,53774928,43397,43397,43404,43405,"wever, Oshtor senses...
that this is not the end.","wever, Oshtor senses...
that this is not the end.","Oshtor senses...
that this is not the end.","shtor senses...
that this is not the end."
17,423,EF2CAA1B,43407,43407,43459,43460,"tor senses...
that this is not the end.","tor senses...
that this is not the end.",は、<仮面:アクルカ>の力を解放したヴライが迫っている。,\x81\xAF、<仮面:アクルカ>の力を解放したヴライが迫っている。
17,424,F7DC4D16,43462,43462,43505,43506,、<仮面:アクルカ>の力を解放したヴライが迫っている。,、<仮面:アクルカ>の力を解放したヴライが迫っている。,\x81\x9Fヴライが迫っている。,\x9Fヴライが迫っている。
17,425,CCF80AC7,43508,43508,43536,43537,\x83\xB4ライが迫っている。,\x83\xB4ライが迫っている。,\x82,
17,426,CDD62C66,43539,43539,43552,43553,\xA7\xA3放<假面:亞庫爾卡>力量的武賴從背後追了上來。,\xA7\xA3放<假面:亞庫爾卡>力量的武賴從背後追了上來。,亞庫爾卡>力量的武賴從背後追了上來。,\xBA\x9E庫爾卡>力量的武賴從背後追了上來。
17,427,9F83AE79,43555,43555,43610,43611,庫爾卡>力量的武賴從背後追了上來。,庫爾卡>力量的武賴從背後追了上來。,", who has unleashed the power of his Akuruka,
 is advancing on them from behind."," who has unleashed the power of his Akuruka,
 is advancing on them from behind."
17,428,907FD46D,43613,43613,43641,43642,"ho has unleashed the power of his Akuruka,
 is advancing on them from behind.","ho has unleashed the power of his Akuruka,
 is advancing on them from behind.","f his Akuruka,
 is advancing on them from behind."," his Akuruka,
 is advancing on them from behind."
17,429,DB316733,43644,43644,43768,43769,"is Akuruka,
 is advancing on them from behind.","is Akuruka,
 is advancing on them from behind.",\x82\x92迎え撃つことを決心した……,\x92迎え撃つことを決心した……
17,430,5DA5159D,43771,43771,43856,43857,\xBF\x8Eえ撃つことを決心した……,\xBF\x8Eえ撃つことを決心した……,爾決定獨自迎擊武賴……,\x88\xBE決定獨自迎擊武賴……
17,431,F8E5C7EF,43859,43859,43896,43897,決定獨自迎擊武賴……,決定獨自迎擊武賴……," decides to face Vurai alone so that
Haku and the others can escape to safety.","decides to face Vurai alone so that
Haku and the others can escape to safety."
17,432,8BFCF680,43899,43899,43924,43925,"cides to face Vurai alone so that
Haku and the others can escape to safety.","cides to face Vurai alone so that
Haku and the others can escape to safety."," so that
Haku and the others can escape to safety.","so that
Haku and the others can escape to safety."
17,433,40A02525,43927,43927,44012,44013," that
Haku and the others can escape to safety."," that
Haku and the others can escape to safety.",……？,\x80\xA6…？
17,434,C634578B,44015,44015,44094,44095,…？,…？,\xA6…追って来たか,…追って来たか
17,435,0D68842E,44097,44097,44164,44165,\xA6追って来たか,\xA6追って来たか,\x80\x82気のせいではないか？,\x82気のせいではないか？
17,436,8C54C274,44167,44167,44195,44196,\xB0\x97のせいではないか？,\xB0\x97のせいではないか？,\x9F,
17,437,BA6D856F,44198,44198,44238,44239,-,-,\x81\x98き憤怒と、狂おしいまでの破壊への衝動……,\x98き憤怒と、狂おしいまでの破壊への衝動……
17,438,C6704BAD,44241,44241,44287,44288,\x81\x8D憤怒と、狂おしいまでの破壊への衝動……,\x81\x8D憤怒と、狂おしいまでの破壊への衝動……,\xAE衝動……,衝動……
17,439,135A6D50,44290,44290,44354,44355,\x9D動……,\x9D動……,れがし>の知る限り一人しかおらぬ,\x82\x8Cがし>の知る限り一人しかおらぬ
17,440,76DD7E18,44357,44357,44481,44482,がし>の知る限り一人しかおらぬ,がし>の知る限り一人しかおらぬ,か？,\x81\x8B？
17,441,BD81ADBD,44484,44484,44551,44552,？,？,\xA3……,……
17,442,2D8BFD34,44554,44554,44567,44568,\xA6…,\xA6…,\x81はい、ココポ#@－－#,はい、ココポ#@－－#
17,443,6BD84EA0,44570,44570,44691,44692,\xAFい、ココポ#@－－#,\xAFい、ココポ#@－－#,\x97でも先へ進んでもらいたい,でも先へ進んでもらいたい
17,444,ED4C3C0E,44694,44694,44728,44729,\xA7も先へ進んでもらいたい,\xA7も先へ進んでもらいたい,,
17,445,AB1F8F9A,44731,44731,44774,44775,,,\x82お前、自分の<躰:からだ>がどんな状態かわかってるのか？,お前、自分の<躰:からだ>がどんな状態かわかってるのか？
18,0,6F68A1A3,6664,6664,6728,6777,ら、最後は逆さ吊りにして連行したのが不味かったか？,ら、最後は逆さ吊りにして連行したのが不味かったか？,\x81\xA3たか？,道が悪い、立ったりすると危ないぞ
18,1,4445F260,6836,6836,6943,7017,\x80\xA6………,\x80\xA6………,\xBF\xA6ッ！！,-
18,2,5D5EC321,7122,7122,7207,7280,\x8Dコネ様……！！,\x8Dコネ様……！！,んな>は#@－－#,がいなくなったら、誰が皇女さんを看る。クオンは残れ
18,3,121F55E6,7372,7372,7464,7535,\x80\xA6,\x80\xA6,も駄目だ、皇女さんの護りが手薄になる。ウルゥル、サラァナが寝込んでる現状、人手を減らすのは不味い ,\x81サラァナが寝込んでる現状、人手を減らすのは不味い 
18,4,0B0464A7,7587,7587,7678,7745,らすのは不味い ,らすのは不味い ,\x8Cくのが先決だ。かわりに連れ戻してくるから、みんなは先に行っててくれ,んなは先に行っててくれ
18,5,20293764,7831,7831,7950,8030,連れて戻るから、安心しろ！,連れて戻るから、安心しろ！,のかな,\x81\x8Bら
18,6,3D776116,8115,8115,8131,8132,ても死にそうに無いのがハクだもの,ても死にそうに無いのがハクだもの,\x81\x86に無いのがハクだもの,\x86に無いのがハクだもの
18,7,7639D248,8134,8134,8162,8163,\x81\xAB無いのがハクだもの,\x81\xAB無いのがハクだもの,\xAE,
18,8,9EB1A131,8165,8165,8229,8230,-,-,\x81\xAAい,\xAAい
18,9,BBE313B8,8232,8232,8257,8258,\x81\x84,\x81\x84,,-
18,10,48E8422C,8260,8260,8273,8274,はぁ、はぁ、はぁ#@－－#捕まえたぞ、ネコネ！,はぁ、はぁ、はぁ#@－－#捕まえたぞ、ネコネ！,\x81\x81、はぁ#@－－#捕まえたぞ、ネコネ！,\x81、はぁ#@－－#捕まえたぞ、ネコネ！
18,11,FA68292D,8276,8276,8337,8338,\x80\x81はぁ#@－－#捕まえたぞ、ネコネ！,\x80\x81はぁ#@－－#捕まえたぞ、ネコネ！,\xBC\x9F　は、放すです！,\x9F　は、放すです！
18,12,EB2E820B,8340,8340,8368,8369,\x80\x80は、放すです！,\x80\x80は、放すです！,兄:あに>さま、<兄:あに>さまの所へ#@－－#,\x85\x84:あに>さま、<兄:あに>さまの所へ#@－－#
18,13,207251AE,8371,8371,8441,8442,:あに>さま、<兄:あに>さまの所へ#@－－#,:あに>さま、<兄:あに>さまの所へ#@－－#,\x81\x95まの力になるのです！,\x95まの力になるのです！
18,14,D124E37B,8444,8444,8541,8542,\x81\xBEの力になるのです！,\x81\xBEの力になるのです！,\x80\x81足手まといになるだけだと,\x81足手まといになるだけだと
18,15,1A7830DE,8544,8544,8569,8570,\xB6\xB3手まといになるだけだと,\xB6\xB3手まといになるだけだと,\xA0けだと,けだと
18,16,750E0B8E,8572,8572,8585,8586,\x91だと,\x91だと,\x9Dんなことッ……,んなことッ……
18,17,BE52D82B,8588,8588,8628,8629,\x93なことッ……,\x93なことッ……,\xAEです……わかってるのです、そんなこと……,です……わかってるのです、そんなこと……
18,18,D6C8CBA9,8631,8631,8683,8684,\xA7す……わかってるのです、そんなこと……,\xA7す……わかってるのです、そんなこと……,……,\x80\xA6…
18,19,83F08DAF,8686,8686,8699,8700,…,…,しが行ったって、何の役にも立たないことは……,\x81\x97が行ったって、何の役にも立たないことは……
18,20,9EF5BD17,8702,8702,8736,8737,が行ったって、何の役にも立たないことは……,が行ったって、何の役にも立たないことは……,\x82\x82立たないことは……,\x82立たないことは……
18,21,CBCDFB11,8739,8739,8869,8870,\xAB\x8Bたないことは……,\xAB\x8Bたないことは……,さまを見送ってきたです,\x81\x95まを見送ってきたです
18,22,3A5EB929,8872,8872,8894,8895,まを見送ってきたです,まを見送ってきたです,\x81\x9Fです,\x9Fです
18,23,680B3B36,8897,8897,8994,8995,\x81\xA7す,\x81\xA7す,ら、絶対無事に帰ってくるって信じてたですから,\x82\x89、絶対無事に帰ってくるって信じてたですから
18,24,7753E8CF,8997,8997,9010,9011,、絶対無事に帰ってくるって信じてたですから,、絶対無事に帰ってくるって信じてたですから,\xBA\x8Bに帰ってくるって信じてたですから,\x8Bに帰ってくるって信じてたですから
18,25,3B709F88,9013,9013,9146,9147,\x81\xAB帰ってくるって信じてたですから,\x81\xAB帰ってくるって信じてたですから,んて、これまでに無かったのです,\x82\x93て、これまでに無かったのです
18,26,3D3AA9B7,9149,9149,9222,9223,て、これまでに無かったのです,て、これまでに無かったのです,まは大怪我してて……,\x81\xBEは大怪我してて……
18,27,61B4A39A,9225,9225,9295,9296,は大怪我してて……,は大怪我してて……,ルの足手まといにしかならないってのは間違いないんだぞ？,\x83\xABの足手まといにしかならないってのは間違いないんだぞ？
18,28,E720D134,9298,9298,9422,9423,の足手まといにしかならないってのは間違いないんだぞ？,の足手まといにしかならないってのは間違いないんだぞ？,て……,\x81\xA6……
18,29,C27263BD,9425,9425,9519,9520,……,……,\x8B守るだけ……ね,守るだけ……ね
18,30,AF1DA78A,9522,9522,9535,9536,\x88るだけ……ね,\x88るだけ……ね,…ね,\x80\xA6ね
18,31,7A378177,9538,9538,9626,9627,ね,ね,\x82って言いたい所だがなぁ……,って言いたい所だがなぁ……
18,32,92BFF20E,9629,9629,9645,9646,\xA3て言いたい所だがなぁ……,\xA3て言いたい所だがなぁ……,所だがなぁ……,\x89\x80だがなぁ……
18,33,37FF207C,9648,9648,9661,9662,だがなぁ……,だがなぁ……,\x80\xA6…,\xA6…
18,34,A8B5937E,9664,9664,9758,9759,\x80\xA6,\x80\xA6,\x82\x89後でオシュトルにどやされそうだ,\x89後でオシュトルにどやされそうだ
18,35,8DE721F7,9761,9761,9780,9781,\xBE\x8Cでオシュトルにどやされそうだ,\xBE\x8Cでオシュトルにどやされそうだ,\xABにどやされそうだ,にどやされそうだ
18,36,E2911AA7,9783,9783,9892,9893,\xABどやされそうだ,\xABどやされそうだ,\x80\xA6,\xA6
18,37,29CDC902,9895,9895,10043,10044,,,かが>うだけだからな。　くれぐれも声を出したりするなよ。,\x81\x8Bが>うだけだからな。　くれぐれも声を出したりするなよ。
18,38,C145BA7B,10046,10046,10062,10063,が>うだけだからな。　くれぐれも声を出したりするなよ。,が>うだけだからな。　くれぐれも声を出したりするなよ。,からな。　くれぐれも声を出したりするなよ。,\x81\x8Bらな。　くれぐれも声を出したりするなよ。
